⾬ Kangxi Radical Rain
⾭ Kangxi Radical Blue
⾮ Kangxi Radical Wrong
⾯ Kangxi Radical Face
⾰ Kangxi Radical Leather
⾱ Kangxi Radical Tanned Leather
⾲ Kangxi Radical Leek
⾳ Kangxi Radical Sound
⾴ Kangxi Radical Leaf
⾵ Kangxi Radical Wind
⾶ Kangxi Radical Fly
⾷ Kangxi Radical Eat
⾸ Kangxi Radical Head
⾹ Kangxi Radical Fragrant
⾺ Kangxi Radical Horse
⾻ Kangxi Radical Bone
⾼ Kangxi Radical Tall
⾽ Kangxi Radical Hair
⾾ Kangxi Radical Fight
⾿ Kangxi Radical Sacrificial Wine
⿀ Kangxi Radical Cauldron
⿁ Kangxi Radical Ghost
⿂ Kangxi Radical Fish
⿃ Kangxi Radical Bird
⿄ Kangxi Radical Salt
⿅ Kangxi Radical Deer
⿆ Kangxi Radical Wheat
⿇ Kangxi Radical Hemp
⿈ Kangxi Radical Yellow
⿉ Kangxi Radical Millet
⿊ Kangxi Radical Black
⿋ Kangxi Radical Embroidery
⿌ Kangxi Radical Frog
⿍ Kangxi Radical Tripod
⿎ Kangxi Radical Drum
⿏ Kangxi Radical Rat
⿐ Kangxi Radical Nose
⿑ Kangxi Radical Even
⿒ Kangxi Radical Tooth
⿓ Kangxi Radical Dragon
⿔ Kangxi Radical Turtle
⿕ Kangxi Radical Flute
