𐹠 Rumi Digit One
𐹡 Rumi Digit Two
𐹢 Rumi Digit Three
𐹣 Rumi Digit Four
𐹤 Rumi Digit Five
𐹥 Rumi Digit Six
𐹦 Rumi Digit Seven
𐹧 Rumi Digit Eight
𐹨 Rumi Digit Nine
𐹩 Rumi Number Ten
𐹪 Rumi Number Twenty
𐹫 Rumi Number Thirty
𐹬 Rumi Number Forty
𐹭 Rumi Number Fifty
𐹮 Rumi Number Sixty
𐹯 Rumi Number Seventy
𐹰 Rumi Number Eighty
𐹱 Rumi Number Ninety
𐹲 Rumi Number One Hundred
𐹳 Rumi Number Two Hundred
𐹴 Rumi Number Three Hundred
𐹵 Rumi Number Four Hundred
𐹶 Rumi Number Five Hundred
𐹷 Rumi Number Six Hundred
𐹸 Rumi Number Seven Hundred
𐹹 Rumi Number Eight Hundred
𐹺 Rumi Number Nine Hundred
𐹻 Rumi Fraction One Half
𐹼 Rumi Fraction One Quarter
𐹽 Rumi Fraction One Third
𐹾 Rumi Fraction Two Thirds
