𖣨 Bamum Letter Phase-C Shiq
𖣩 Bamum Letter Phase-C Ken Law
𖣪 Bamum Letter Phase-C Ken Fatigue
𖣫 Bamum Letter Phase-C Ngaq
𖣬 Bamum Letter Phase-C Naq
𖣭 Bamum Letter Phase-C Liq
𖨷 Bamum Letter Phase-F Samba
𖣮 Bamum Letter Phase-C Pin
𖣯 Bamum Letter Phase-C Pen
𖣰 Bamum Letter Phase-C Tet
𖣱 Bamum Letter Phase-D Mbuo
𖣲 Bamum Letter Phase-D Wap
𖣳 Bamum Letter Phase-D Nji
𖣴 Bamum Letter Phase-D Mfon
𖣵 Bamum Letter Phase-D Njiee
𖣶 Bamum Letter Phase-D Liee
𖣷 Bamum Letter Phase-D Njeut
𖣸 Bamum Letter Phase-D Nshee
𖣹 Bamum Letter Phase-D Nggaamae
𖣺 Bamum Letter Phase-D Nyam
𖣻 Bamum Letter Phase-D Wuaen
𖣼 Bamum Letter Phase-D Ngkun
𖣽 Bamum Letter Phase-D Shee
𖣾 Bamum Letter Phase-D Ngkap
𖣿 Bamum Letter Phase-D Keuaetmeun
𖤀 Bamum Letter Phase-D Teut
𖤁 Bamum Letter Phase-D Sheuae
𖤂 Bamum Letter Phase-D Njap
𖤃 Bamum Letter Phase-D Sue
𖤄 Bamum Letter Phase-D Ket
𖤅 Bamum Letter Phase-D Yaemmae
𖤆 Bamum Letter Phase-D Kuom
𖤇 Bamum Letter Phase-D Sap
𖤈 Bamum Letter Phase-D Mfeut
𖤉 Bamum Letter Phase-D Ndeux
𖤊 Bamum Letter Phase-D Maleeri
𖤋 Bamum Letter Phase-D Meut
𖤌 Bamum Letter Phase-D Seuaeq
𖤍 Bamum Letter Phase-D Yen
𖤎 Bamum Letter Phase-D Njeuaem
𖤏 Bamum Letter Phase-D Keuot Mbuae
𖤐 Bamum Letter Phase-D Ngkeuri
𖤑 Bamum Letter Phase-D Tu
𖢔 Bamum Letter Phase-C Ndeuaeree
𖦺 Bamum Letter Phase-E Ghet
𖢕 Bamum Letter Phase-C Ngkaq
𖦻 Bamum Letter Phase-E Fa
𖢖 Bamum Letter Phase-C Gharae
𖦼 Bamum Letter Phase-E Ntum
𖢗 Bamum Letter Phase-C Mbeekeet
𖦽 Bamum Letter Phase-E Peut
𖢘 Bamum Letter Phase-C Gbayi
𖦾 Bamum Letter Phase-E Yeum
𖢙 Bamum Letter Phase-C Nyir Mkparaq Meun
𖦿 Bamum Letter Phase-E Nggeuae
𖢚 Bamum Letter Phase-C Ntu Mbit
𖧀 Bamum Letter Phase-E Nyi Between
𖢛 Bamum Letter Phase-C Mbeum
𖧁 Bamum Letter Phase-E Nzuq
𖢜 Bamum Letter Phase-C Pirieen
𖧂 Bamum Letter Phase-E Poon
𖢝 Bamum Letter Phase-C Ndombu
𖧃 Bamum Letter Phase-E Miee
𖢞 Bamum Letter Phase-C Mbaa Cabbage-Tree
𖧄 Bamum Letter Phase-E Fuet
𖢟 Bamum Letter Phase-C Keusheuaep
𖧅 Bamum Letter Phase-E Nae
𖢠 Bamum Letter Phase-C Ghap
𖧆 Bamum Letter Phase-E Muae
𖢡 Bamum Letter Phase-C Keukaq
𖧇 Bamum Letter Phase-E Gheuae
𖢢 Bamum Letter Phase-C Yu Muomae
𖧈 Bamum Letter Phase-E Fu I
𖢣 Bamum Letter Phase-C Nzeum
𖧉 Bamum Letter Phase-E Mvi
𖢤 Bamum Letter Phase-C Mbue
𖧊 Bamum Letter Phase-E Puaq
𖢥 Bamum Letter Phase-C Nseuaen
𖧋 Bamum Letter Phase-E Ngkum
𖢦 Bamum Letter Phase-C Mbit
𖧌 Bamum Letter Phase-E Kut
𖢧 Bamum Letter Phase-C Yeuq
𖧍 Bamum Letter Phase-E Piet
𖢨 Bamum Letter Phase-C Kparaq
𖧎 Bamum Letter Phase-E Ntap
𖢩 Bamum Letter Phase-C Kaa
𖧏 Bamum Letter Phase-E Yeuaet
𖢪 Bamum Letter Phase-C Seux
𖧐 Bamum Letter Phase-E Nggup
𖢫 Bamum Letter Phase-C Ndida
𖧑 Bamum Letter Phase-E Pa People
𖢬 Bamum Letter Phase-C Taashae
𖧒 Bamum Letter Phase-E Fu Call
𖢭 Bamum Letter Phase-C Njueq
𖧓 Bamum Letter Phase-E Fom
𖢮 Bamum Letter Phase-C Tita Yue
𖧔 Bamum Letter Phase-E Njee
𖢯 Bamum Letter Phase-C Suaet
𖧕 Bamum Letter Phase-E A
𖢰 Bamum Letter Phase-C Ngguaen Nyam
𖧖 Bamum Letter Phase-E Toq
𖢱 Bamum Letter Phase-C Veux
