₴ Hryvnia Sign
₵ Cedi Sign
₠ Euro-Currency Sign
₶ Livre Tournois Sign
₡ Colon Sign
₷ Spesmilo Sign
₢ Cruzeiro Sign
₸ Tenge Sign
₣ French Franc Sign
₹ Indian Rupee Sign
₤ Lira Sign
₺ Turkish Lira Sign
₥ Mill Sign
₻ Nordic Mark Sign
₦ Naira Sign
₼ Manat Sign
₧ Peseta Sign
₽ Ruble Sign
₨ Rupee Sign
₾ Lari Sign
₩ Won Sign
₿ Bitcoin Sign
₪ New Sheqel Sign
₫ Dong Sign
€ Euro Sign
₭ Kip Sign
₮ Tugrik Sign
₯ Drachma Sign
₰ German Penny Sign
₱ Peso Sign
₲ Guarani Sign
₳ Austral Sign
