︀ Variation Selector-1
︁ Variation Selector-2
︂ Variation Selector-3
︃ Variation Selector-4
︄ Variation Selector-5
︅ Variation Selector-6
︆ Variation Selector-7
︇ Variation Selector-8
︈ Variation Selector-9
︉ Variation Selector-10
︊ Variation Selector-11
︋ Variation Selector-12
︌ Variation Selector-13
︍ Variation Selector-14
︎ Variation Selector-15
️ Variation Selector-16
