{ بریس, بریکٹ, خمیدہ بریس, خمیدہ بریکٹ, کھلی خمیدہ بریکٹ, گل ونگ
🏻 اسکن, ایموجی, تبدیل کار, ٹون, جلد کی ہلکی رنگت
🏼 اسکن, ایموجی, تبدیل کار, ٹون, جلد کی درمیانی -ہلکی رنگت
🏽 اسکن, ایموجی, تبدیل کار, ٹون, جلد کی درمیانی رنگت
🏾 اسکن, ایموجی, تبدیل کار, ٹون, جلد کی درمیانی سیاہ رنگت
🏿 اسکن, ایموجی, تبدیل کار, ٹون, جلد کی سیاہ رنگت
‾ اوور لائن
_ انڈرڈیش, انڈرلائن, ڈیش, زیریں ڈیش, زیریں لائن, لائن
- ڈیش, مائنس, ہائفن
‐ ڈیش, ہائفن
– این, ڈیش
— ایم, ڈیش
― افقی بار, بار, ڈیش, لائن
・ انٹرپنکٹ, ڈاٹس, کیٹاکانا, کیٹاکانا مڈل ڈاٹ, مڈڈاٹ
, کوما
، عربی, کوما
、 ایڈیوگرافک, کوما
; سیمی کولن
؛ سیمی کولن, عربی, عربی سیمی کولن
: کولن
! استعجاب, استعجاب پوائنٹ, بینگ, علامت استعجاب
¡ استعجاب, استعجاب پوائنٹ, الٹا, الٹی علامت استعجاب, بینگ, علامت استعجاب
? سوال, سوالیہ نشان
¿ الٹا, الٹا سوالیہ نشان, سوال, سوالیہ نشان
؟ سوال, سوالیہ نشان, عربی, عربی سوالیہ نشان
‽ انٹیروبینگ
. پیریڈ, ڈاٹ, فُل اسٹاپ
… ایلپسز, حذف, ڈاٹس
。 ایڈیوگرافک, پیریڈ, فُل اسٹاپ
· درمیانی نقطہ, علامت وقف, نقطہ, وسطی
' اپوسٹروفی, ٹائپ رائٹر اپوسٹروفی, سنگل علامت اقتباس, علامت اقتباس
‘ اپوسٹروفی, بایاں اپوسٹروفی, سمارٹ علامت اقتباس, سنگل علامت اقتباس, علامت اقتباس
’ اپوسٹروفی, دایاں اپوسٹروفی, سمارٹ علامت اقتباس, سنگل علامت اقتباس, علامت اقتباس
‚ اپوسٹروفی, علامت اقتباس, نچلا دایاں اپوسٹروفی, نچلی علامت اقتباس
“ بائیں علامت اقتباس, ڈبل علامت اقتباس, سمارٹ کوٹیشن, علامت اقتباس, کوٹیشن
” دائیں بائیں علامت اقتباس, ڈبل علامت اقتباس, سمارٹ کوٹیشن, علامت اقتباس, کوٹیشن
„ ڈبل علامت اقتباس, سمارٹ کوٹیشن, علامت اقتباس, کوٹیشن, نچلی دائیں علامت اقتباس, نچلی کوٹیشن
« اقتباس, بائیں, بائیں گلیمیٹ, بریکٹ, زاویہ, شیوران, کیریٹس
» اقتباس, بریکٹس, دائیں, دائیں گلیمیٹ, زاویہ, شیوران, کریٹس
) بریکٹ, بند قوسین, قوسین, گول بریکٹ
[ بریکٹ, کراچیٹ, کھلی مربع بریکٹ, مربع بریکٹ
] بریکٹ, بند مربع بریکٹ, کراچیٹ, مربع بریکٹ
} بریس, بریکٹ, بند خمیدہ بریکٹ, خمیدہ بریس, خمیدہ بریکٹ, گل ونگ
〈 بریکٹ, ٹیوپل, ڈائمنڈ بریکٹس, زاویہ بریکٹ, شیورن, کھلی زاویہ بریکٹ, نوکیلی بریکٹ
〉 بریکٹ, بند زاویہ بریکٹ, ٹیوپل, ڈائمنڈ بریکٹس, زاویہ بریکٹ, شیورن, نوکیلی بریکٹ
《 بریکٹ, ڈبل زاویہ بریکٹ, کھلی ڈبل زاویہ بریکٹ
》 بریکٹ, بند ڈبل زاویہ بریکٹ, ڈبل زاویہ بریکٹ
「 بریکٹ, کارنر بریکٹ, کھلی کارنر بریکٹ
」 بریکٹ, بند کارنر بریکٹ, کارنر بریکٹ
『 بریکٹ, کھلی کھوکھلی کارنر بریکٹ, کھوکھلی کارنر بریکٹ
』 بریکٹ, بند کھوکھلی کارنر بریکٹ, کھوکھلی کارنر بریکٹ
【 بریکٹ, کھلی سیاہ لینز بریکٹ, لینٹیکیولر بریکٹ, لینز بریکٹ
】 بریکٹ, بند سیاہ لینز بریکٹ, لینٹیکیولر بریکٹ, لینز بریکٹ
〔 بریکٹ, شیل بریکٹ, کچھوے کے خول جیسی بریکٹ, کچھوے کے خول جیسی کھلی بریکٹ
〕 بریکٹ, شیل بریکٹ, کچھوے کے خول جیسی بریکٹ, کچھوے کے خول جیسی بند بریکٹ
〖 بریکٹ, کھلی کھوکھلی لینز بریکٹ, کھوکھلی لینٹیکیولر بریکٹ, کھوکھلی لینز بریکٹ
〗 بریکٹ, بند کھوکھلی لینز بریکٹ, کھوکھلی لینٹیکیولر بریکٹ, کھوکھلی لینز بریکٹ
§ پارٹ, پیراگراف, سلکرو, سیکشن
¶ الینیا, پِلکرو, پیراف, پیراگراف, پیراگراف کا نشان
@ اروبا, ایٹ علامت, ایٹ نشان, ایروبیس, ایمپرسیٹ, سٹروڈل, کمرشل ایٹ
* ایسٹرسک, ستارہ, وائلڈ کارڈ
/ اوبلیک, سٹروک, سلیش, سولیڈس, ورگیول, وہیک
\ بیک سلیش, معکوس سولیڈس, وہیک
& ای ٹی, ایمپرسینڈ, اینڈ
# ایل بی, پاؤنڈ, نمبر, ہیش, ہیش ٹیگ, ہیش علامت
% فی صد, فیصد
‰ فی ہزار
† ڈیگر, ڈیگر کا نشان, مخروطی پتھر کا مینار, نشان تحریف
‡ دہرا, دہرا ڈیگر کی علامت, ڈیگر, مخروطی پتھر کا مینار, نشان تحریف
• بلٹ, نقطہ
‧ اتّصال پوائنٹ, پوائنٹ, ڈیش, ہائفن
′ پرائم
″ پرائم, ڈبل پرائم
‴ پرائم, ٹرپل پرائم
‸ کیریٹ
※ حوالے کا نشان
⁂ عقدالنجوم
` ایکسینٹ, ٹون, گریو
´ ایکسینٹ, ایکیوٹ, ٹون
^ ایکسینٹ, پاور, پوائنٹر, ژور علامت, سرکمفلیکس, شیورن, کنٹرل, کیرٹ, ہَیٹ, ویج
¨ امالہ, ٹریما, ڈائیرسز
° پروف, ڈگری, گھنٹہ
℗ آواز, آواز ریکارڈنگ کی کاپی رائٹ, ریکارڈنگ, کاپی رائٹ
← بائيں, بائيں طرف اشارہ کرنے والا تیر, تیر
↚ بائیں طرف تیر کا سٹروک
→ تیر, دائیں طرف اشارہ کرنے والا تیر, دایاں
↛ دائیں طرف تیر کا سٹرول
↑ اوپر, اوپر کی طرف اشارہ کرنے والا تیر, تیر
↓ تیر, نیچے, نیچے کی طرف اشارہ کرنے والا تیر
↜ بائیں طرف لہراتا تیر
↝ دائیں طرف لہراتا تیر
↞ بائيں طرف دو سر والا تیر
↟ اوپر کی طرف دو سر والا تیر
↠ دائيں طرف دو سر والا تیر
↡ نیچے کی طرف دو سر والا تیر
↢ بائیں طرف تیر کا پچھلا حصہ
↣ دائیں طرف تیر کا پچھلا حصہ
↤ بار سے بائیں طرف تیر
↥ بار سے اوپر کی طرف تیر
↦ بار سے دائیں طرف تیر
↧ بار سے نیچے کی طرف تیر
↨ بیس والا اوپر نیچے کی طرف اشارہ کرتا تیر
↫ دائرہ والا بائیں طرف اشارہ کرتا تیر
↬ دائرہ والا دائیں طرف اشارہ کرتا تیر
↭ بائیں دائيں لہراتا تیر
↯ نیچے کی طرف اشارہ کرتا ٹیڑھا میڑھا تیر
↰ اوپر کی طرف تیر کا اشارہ بائیں طرف
↱ اوپر کی طرف تیر کا اشارہ دائیں طرف
↲ نیچے کی طرف تیر کا اشارہ بائيں طرف
↳ نیچے کی طرف تیر کا اشارہ دائيں طرف
↴ دائیں طرف سے تیر کا اشارہ نیچے کی طرف
↵ نیچے کی طرف سے تیر کا اشارہ بائيں طرف
↶ قوسی شکل کا اوپر سے نیم دائرہ والا تیر
↷ گھڑی وار اوپر سے نیم دائرہ والا تیر
↸ لمبے بار سے شمال مغرب کی طرف اشارہ کرتا تیر
↹ دائیں طرف اشارہ کرتا تیر بار سے بائیں طرف اشارہ کرتا تیر بار
↺ قوسی شکل کا کھلا دائرہ والا تیر
↻ گھڑی وار کھلا دائرہ والا تیر
↼ اوپر کی طرف سے بائیں طرف اشارہ کرتا ہارپون بارب
↽ نیچے کی طرف سے اوپر کی طرف اشارہ کرتا ہارپون بارب
↾ دائیں طرف سے اوپر کی طرف اشارہ کرتا ہارپون بارب
↿ بائیں طرف سے دائیں طرف اشارہ کرتا ہارپون بارب
⇀ اوپر کی طرف سے دائیں طرف اشارہ کرتا ہارپون بارب
⇁ نیچے کی طرف سے دائیں طرف اشارہ کرتا ہارپون بارب
⇂ دائیں طرف سے نیچے کی طرف اشارہ کرتا ہارپون بارب
⇃ بائیں طرف سے نیچے کی طرف اشارہ کرتا ہارپون بارب
⇅ اوپر, اوپر اور نیچے کی طرف اشارہ کرنے والا تیر, تیر, نیچے
⇆ بائيں, تیر, دائيں, دائیں اور بائيں طرف اشارہ کرنے والا تیر
∆ اضافہ, مثلث
∇ مثلث, نابلہ
∈ حامل, رکنیت, سیٹ, عنصر, کا عنصر
+ جمع, جمع کی علامت, جوڑیں
± جمع منفی
÷ تقسیم, تقسیم کرنا, علامت تحریف, علامت تقسیم
× ضرب, ضرب دینا, علامت ضرب, مرتبہ
< ٹیگ, سے کم, کھلا ٹیگ
= برابر, مساوی
≠ عدم مساوات, غیر مساوات, غیر مساوی
> بند ٹیگ, ٹیگ, سے بڑا
¬ نفی, نہیں
| اسٹروک, اسٹک, بار, پائپ, پائیک, شیفر اسٹروک, عمودی بار, عمودی لائن, لائن, وی بار
~ ٹلڈا
− منفی, منفی کی علامت, منہا
⁻ سپر اسکرپٹ, سپر اسکرپٹ مائنس, مائنس
√ جذرالمربع, جزر, ریڈکس, ریڈیکل, مختفی, مربع
∞ لا متناہی, لا متناہی علامت
∩ تقاطع, سیٹ
∪ سیٹ, مجموعہ, یونین
≈ تخمینہ, تقریباً, تقریباً مساوی
≡ تہرا, مماثل, مماثل ہے, ہو بہو
≤ برابر, سے کم, سے کم یا مساوی, عدم مساوات, مساوی
≥ برابر, سے بڑا, سے بڑا یا مساوی, عدم مساوات, مساوی
⊂ ذیلی سیٹ, سیٹ, کا ذیلی سیٹ
▲ اوپر, اوپر کی طرف اشارہ کرتا ہوا بھرا ہوا مثلث, بھرا ہوا, تیر, مثلث
▼ بھرا ہوا, تیر, مثلث, نیچے, نیچے کی طرف اشارہ کرتا ہوا بھرا ہوا مثلث
◊ ڈائمنڈ, رومبس, شکل معین
○ خالی سرکل, رنگ, سرکل
● بھرا ہوا سرکل, سرکل
◯ بڑا خالی سرکل, رنگ, سرکل
♪ آٹھواں, موسیقی, نوٹ
♭ بیمولے, موسیقی, نوٹ, ہموار
♯ جیز, ڈائیسز, شارپ, موسیقی, نوٹ
😀 چہرہ, کھل کے ہنستا چہرہ, کھلا, منہ, ہنسی
