{ levá složená závorka, složená závorka, složené závorky, závorka, závorky
🏻 barva, kůže, pleť, světlý odstín pleti, typ 1–2
🏼 barva, kůže, pleť, středně světlý odstín pleti, typ 3
🏽 barva, kůže, pleť, střední odstín pleti, typ 4
🏾 barva, kůže, pleť, středně tmavý odstín pleti, typ 5
🏿 barva, kůže, pleť, tmavý odstín pleti, typ 6
‾ pruh
_ dlouhá čára, podtrhávací čára, podtržení, podtržítko
- minus, pomlčka, spojovník, spojovník-minus
‐ pomlčka, spojovník
– en-pomlčka, krátká, pomlčka, půlčtverčíková pomlčka
— čtverčíková pomlčka, dlouhá, em-pomlčka, pomlčka
― čára, pomlčka, pruh, vodorovná čára, vodorovný pruh
・ interpunkce, japonská středová tečka, katakana, střed, tečka, tečky
, čárka
، arabská, čárka
、 čárka, ideografická
; středník
؛ arabský, středník
: dvojtečka
! vykřičník
¡ obrácený, vykřičník
? otazník
¿ obrácený, otazník
؟ arabský, otazník
‽ interrobang
. bod, tečka
… elipsa, tři tečky, výpustka
。 bod, ideografická, tečka
· odrážka, puntík, střední, tečka
' apostrof, jednoduchá uvozovka, rovná uvozovka
‘ jednoduchá uvozovka, jednoduchá uvozovka nahoře, poloviční uvozovky nahoře, pravá jednoduchá uvozovka, uvozovka, uvozovka nahoře, uzavírací jednoduchá uvozovka, uzavírací uvozovka
’ obrácená jednoduchá uvozovka, obrácená jednoduchá uvozovka nahoře, obrácená pravá uvozovka, obrácená uvozovka, obrácená uvozovka nahoře, obrácená uzavírací uvozovka, obrácené poloviční uvozovky nahoře, uvozovka
‚ jednoduchá uvozovka, jednoduchá uvozovka dole, levá jednoduchá uvozovka, otevírací jednoduchá uvozovka, otevírací uvozovka, poloviční uvozovky dole, uvozovka
“ dvojitá uvozovka nahoře, pravá dvojitá uvozovka, pravé uvozovky, uvozovky, uvozovky nahoře, uzavírací dvojitá uvozovka, uzavírací uvozovky
” obrácená dvojitá uvozovka, obrácená dvojitá uvozovka nahoře, obrácené pravé uvozovky, obrácené uvozovky, obrácené uvozovky nahoře, obrácené uzavírací uvozovky, uvozovky
„ dvojitá uvozovka dole, levá dvojitá uvozovka, levé uvozovky, otevírací dvojitá uvozovka, otevírací uvozovky, uvozovky, uvozovky dole
« boční uvozovky, boční uvozovky mířící doleva, lomené uvozovky, uvozovky
» boční uvozovky, boční uvozovky mířící doprava, lomené uvozovky, uvozovky
) kulatá závorka, kulaté závorky, pravá kulatá závorka, pravá závorka, závorka, závorky
[ hranatá závorka, hranaté závorky, levá hranatá závorka, závorka, závorky
] hranatá závorka, hranaté závorky, pravá hranatá závorka, závorka, závorky
} pravá složená závorka, složená závorka, složené závorky, závorka, závorky
〈 levá lomená závorka, lomená závorka, lomené závorky, špičatá závorka, špičaté závorky, úhlová závorka, úhlové závorky
〉 lomená závorka, lomené závorky, pravá lomená závorka, špičatá závorka, špičaté závorky, úhlová závorka, úhlové závorky
《 dvojitá levá lomená závorka, dvojitá lomená závorka, dvojitá špičatá závorka, dvojitá úhlová závorka, dvojité lomené závorky, dvojité špičaté závorky, dvojité úhlové závorky
》 dvojitá lomená závorka, dvojitá pravá lomená závorka, dvojitá špičatá závorka, dvojitá úhlová závorka, dvojité lomené závorky, dvojité špičaté závorky, dvojité úhlové závorky
「 asijské uvozovky, horní celá část, levá horní rohová závorka, levá jednoduchá asijská uvozovka, levá rohová závorka, rohová závorka, rohové závorky
」 asijské uvozovky, dolní celá část, pravá dolní rohová závorka, pravá jednoduchá asijská uvozovka, pravá rohová závorka, rohová závorka, rohové závorky
『 asijské uvozovky, dutá rohová závorka, duté rohové závorky, dvojitá levá rohová závorka, dvojitá rohová závorka, dvojité rohové závorky, levá dvojitá asijská uvozovka, levá horní rohová závorka, rohová závorka, rohové závorky
』 asijské uvozovky, dutá rohová závorka, duté rohové závorky, dvojitá pravá rohová závorka, dvojitá rohová závorka, dvojité rohové závorky, pravá dolní rohová závorka, pravá dvojitá asijská uvozovka, rohová závorka, rohové závorky
【 černá lentikulární závorka, černé lentikulární závorky, levá plná lentikulární závorka, plná lentikulární závorka, plné lentikulární závorky, závorka, závorky
】 černá lentikulární závorka, černé lentikulární závorky, plná lentikulární závorka, plné lentikulární závorky, pravá plná lentikulární závorka, závorka, závorky
〔 levá asijská komentářová závorka, šestiúhelníková závorka, šestiúhelníkové závorky, závorka, závorky, želví závorka, želví závorky
〕 pravá asijská komentářová závorka, šestiúhelníková závorka, šestiúhelníkové závorky, závorka, závorky, želví závorka, želví závorky
〖 bílá lentikulární závorka, bílé lentikulární závorky, dutá lentikulární závorka, duté lentikulární závorky, levá dutá lentikulární závorka, závorka, závorky
〗 bílá lentikulární závorka, bílé lentikulární závorky, dutá lentikulární závorka, duté lentikulární závorky, pravá dutá lentikulární závorka, závorka, závorky
§ část, oddíl, odstavec, paragraf, sekce
¶ alinea, odstavec, paraf, parafa, značka odstavce
@ @, at, et, zavináč
* hvězdička, maskovací znak, zástupný znak, žolíkový znak
/ lomeno, lomítko, zlomek
\ obrácené lomítko, zpětné lomítko
& a, ampersand, et, plus
# hash, hashtag, křížek, mřížka
% procenta, procento
‰ promile
† dýka, kříž, křížek, obelisk, obelus, znak křížku
‡ dvojitá, dvojitý, dýka, kříž, křížek, obelisk, obelus, znak dvojitého křížku
• bod, odrážka, puntík
‧ bod, pomlčka, spojovací tečka, spojovník, tečka
′ čárka, derivace, jedna čárka, jednočárkované, jednoduchá čárka, s čárkou
″ čárka, druhá derivace, dvě čárky, dvojčárkované, dvojitá čárka, dvoučárkované, se dvěma čárkami
‴ čárka, se třemi čárkami, třetí derivace, tři čárky, tříčárkované, trojčárkované, trojitá čárka
‸ stříška (nediakritický znak)
※ komedžiruši, odkazovací znaménko, označení poznámky, symbol odkazu
⁂ asterismus
` akcent, čárka, gravis, obrácená, obrácená diakritická čárka, přízvuk, těžký akcent, tupý akcent
´ akcent, akut, čárka, diakritická čárka, ostrý, přízvuk
^ circumflex, cirkumflex, háček, stříška, vokáň
¨ diereze, dvojtečka, přehláska, rozlučník, trema, umlaut
° stupeň, stupňovitost
℗ copyright, nahrávka, znak práv ke zvukovému záznamu, zvuková
← doleva, šipka, šipka ukazující doleva, šipka ukazující vlevo, vlevo
↚ přeškrutnutá šipka doleva
→ doprava, šipka, šipka ukazující doprava, šipka ukazující vpravo, vpravo
↛ přeškrtnutá šipka doprava
↑ nahoru, šipka, šipka ukazující nahoru, šipka ukazující vzhůru, vzhůru
↓ dolů, šipka, šipka ukazující dolů
↜ vlnitá šipka doleva
↝ vlnitá šipka doprava
↞ dvojitá šipka doleva
↟ dvojitá šipka nahoru
↠ dvojitá šipka doprava
↡ dvojitá šipka dolů
↢ šipka doleva s chvostem
↣ šipka doprava s chvostem
↤ šipka vlevo od zarážky
↥ šipka nahoru od zarážky
↦ šipka vpravo od zarážky
↧ šipka dolů od zarážky
↨ šipka nahoru a dolů se základnou
↫ špika doleva se smyčkou
↬ špika doprava se smyčkou
↭ vlnící se šipka doleva a doprava
↯ cik cak šipka dolů
↰ šipka směrem nahoru a doleva
↱ šipka směrem nahoru a doprava
↲ šipka směrem dolu a doleva
↳ šipka směrem dolu a doprava
↴ šipka doprava a dolu
↵ šipka dolů a doleva
↶ polokruhová šipka horní proti směru ručiček
↷ polokruhová šipka horní po směru ručiček
↸ šipka směřijící na severozápad s horní zarážkou
↹ šipka doleva se zarážkou nad šipkou doprava se zarážkou
↺ šipka na otevřené kružnici proti směru ručiček
↻ šipka na otevřené kružnici po směru ručiček
↼ praporek nahoře směrem doleva
↽ praporek dole směrem doleva
↾ praporek vpravo směrem nahoru
↿ praporek vlevo směrem nahoru
⇀ praporek nahoře směrem doprava
⇁ praporek dole směrem doprava
⇂ pravorek vpravo směrem dolů
⇃ praporek vlevo směrem dolů
⇅ dolů, nahoru, šipky, šipky nahoru a dolů
⇆ doleva, doprava, šipka, šipka doleva nad šipkou doprava
∆ delta, přírůstek, trojúhelník
∇ nabla, trojúhelník
∈ členství, je prvkem, množina, obsahuje, prvek, prvek množiny
+ plus, sčítání, součet, znaménko plus
± plus minus, plus-minus, plus/minus
÷ dělení, děleno, dělit, symbol dělení
× krát, násobení, násobit, symbol násobení
< je menší než, menší než, tag, začátek tagu, začátek značky, značka
= je rovno, rovná se, rovnítko, rovnost
≠ není rovno, nerovná se, nerovnítko, nerovnost
> je větší než, konec tagu, konec značky, tag, větší než, značka
¬ ne, negace, neplatí
