{ उकतो कर्ली कंस, कर्ली कंस, कर्ली ब्रॅकेट, कर्ली ब्रेस, गलविंग, ब्रेस
🏻 उजळ कातीचो रंग, कातीचो रंग, प्रकार 1–2
🏼 कातीचो रंग, प्रकार 3, मध्यम-उजळ कातीचो रंग
🏽 कातीचो रंग, प्रकार 4, मध्यम कातीचो रंग
🏾 कातीचो रंग, प्रकार 5, मध्यम-गाढ कातीचो रंग
🏿 कातीचो रंग, गाढ कातीचो रंग, प्रकार 6
‾ ओवरलायन, ओवरस्ट्रायक, विन्क्युलम
_ अंडरडॅश, अंडरलायन, अधोरेख, डॅश, रेग, सकयली डॅश, सकयली रेग
- डॅश, पायफन, वजा, हायफन-वजा
‐ डॅश, हायफन
– en डॅश, डॅश । en
— em डॅश, डॅश । em
― आडवी दांडी, डॅश, दांडी, रेग
・ इंटरपंक्ट, काटाकाना, काटाकाना मदलो थिपको, थिपके, मध्यबिंदू
, अल्पविराम
، अरेबिक, अल्पविराम
、 अल्पविराम, आयडियोग्राफिक
; अर्दविराम
؛ अरेबिक, अर्दविराम
: कोलन
! उदगार, उदगारवाचक चिन्न, उदगारवाचक थिपको, बँग
¡ उदगार, उदगारवाचक चिन्न, उदगारवाचक थिपको, उरफाटो, उरफाटो उदगारवाचक चिन्न, बँग
? प्रश्न, प्रश्नवाचक चिन्न
¿ उरफाटें, उरफाटें प्रश्न चिन्न, प्रश्न, प्रश्न चिन्न
؟ अरेबिक, अरेबिक प्रश्न चिन्न, प्रश्न, प्रश्न चिन्न
‽ इंटेराबँग, इंटेरोबँग
. थिपको, पूर्णविराम, विराम
… एलिप्सिस, गाळलेले, थिपके
。 आयडियोग्राफिक, पूर्णविराम, विराम
· बिंदू। खंड बिंदू। मदलो। मदलो बिंदू, मदलो बिंदू
' अपोस्ट्रॉफी, अवतरण चिन्न, एकोडें अवतरण चिन्न, टायपरायटर अपोस्ट्रॉफी
‘ अपोस्ट्रॉफी, अवतरण चिन्न, एकोडें अवतरण चिन्न, दावी अपोस्ट्रॉफी, स्मार्ट कोट
’ अपोस्ट्रॉफी, अवतरण चिन्न, उजवी अपोस्ट्रॉफी, एकोडें अवतरण चिन्न, स्मार्ट कोट
‚ अपोस्ट्रॉफी, अवतरण चिन्न, सकयली उजवी अपोस्ट्रॉफी, सकयलें अवतरण चिन्न
“ अवतरण चिन्न, कोटेशन, दावें अवतरण चिन्न, दोट्टे अवतरण चिन्न, स्मार्ट कोटेशन
” अवतरण चिन्न, उजवें अवतरण चिन्न, कोटेशन, दोट्टे अवतरण चिन्न, स्मार्ट कोटेशन
„ अवतरण चिन्न, उजवें सकयले अवतरण चिन्न, कोटेशन, दोट्टे अवतरण चिन्न, सकयले कोटेशन, स्मार्ट कोटेशन
« अवतरण, कंस, कॅरे, कोन, दावो, दावो गायलमेट, ब्रॅकेट, शॅवरॉन
» अवतरण, उजवो, उजवो गायलमेट, कंस, कॅरे, कोन, ब्रॅकेट, शॅवरॉन
) कंस, गोल कंस, धांपिल्लो कंस, पॅरन, पॅरन्थसिस, पॅरन्स, ब्रॅकेट
[ उकतो चौरस कंस, कंस, क्रोशे, चौरस कंस, स्क्वेयर ब्रॅकेट
] कंस, क्रोशे, चौरस कंस, धांपिल्लो चौरस कंस, स्क्वेयर ब्रॅकेट
} कर्ली कंस, कर्ली ब्रॅकेट, कर्ली ब्रेस, गलविंग, धांपिल्लो कर्ली कंस, ब्रेस
