{ قوس, قوس حصر, قوس فتح متعرج, قوس متعرج
🏻 بشرة بلون فاتح, تعديل, جلد, رمز, لون, نوع جلد 1–2
🏼 بشرة بلون فاتح ومعتدل, تعديل, جلد, رمز, لون, نوع جلد 3
🏽 بشرة بلون معتدل, تعديل, جلد, رمز, لون, نوع جلد 4
🏾 بشرة بلون معتدل مائل للغامق, تعديل, جلد, رمز, لون, نوع جلد 5
🏿 بشرة بلون غامق, تعديل, جلد, رمز, لون, نوع جلد 6
‾ خط فوقي
_ تسطير, خط تحت السطر, خط تحتي, شرطة تحت السطر, شرطة سفلية
- شرطة, ناقص, واصلة, واصلة-ناقص
‐ شحطة, شرطة, واصلة
– شرطة, قصيرة
— شرطة, طويلة
― خط, شرطة, شريط, شريط أفقي
・ اليابان, كاتاكانا, نقاط, نقطة بالوسط, نقطة متوسطة, نقطة متوسطة بالكاتاكانا
, فاصلة
، عربية, فاصلة
、 أيدوغرافية, فاصلة
; فاصلة منقوطة
؛ عربية, فاصلة منقوطة, فاصلة منقوطة عربية
: نقطتان
! تعجّب, علامة تعجّب, مفاجأة
¡ تعجّب, علامة تعجّب, علامة تعجّب مقلوبة, مفاجأة, مقلوبة, نقطة تعجّب
? استفهام, سؤال, علامة استفهام
¿ استفهام, سؤال, علامة استفهام, علامة استفهام مقلوبة, مقلوبة
؟ استفهام, سؤال, عربية, علامة استفهام, علامة استفهام عربية
‽ علامة استفهام وتعجب
. نقطة, نقطة نهاية
… ثلاث نقاط, حذف, علامة الحذف
。 أيدوغرافية, نقطة, نقطة نهاية
· متوسط, نقطة, نقطة متوسطة, وسط
' اقتباس, علامة اقتباس مفردة, فاصلة علوية, فاصلة علوية عمودية
‘ اقتباس, علامة اقتباس مفردة, فاصلة علوية, فاصلة علوية لليسار, فاصلة عليا
’ اقتباس, علامة اقتباس مفردة, فاصلة علوية, فاصلة علوية لليمين, فاصلة عليا
‚ اقتباس, علامة اقتباس سفلية, فاصلة, فاصلة سفلية لليمين
“ اقتباس, علامة اقتباس مزدوجة, علامة اقتباس مزدوجة لليسار
” اقتباس, علامة اقتباس مزدوجة, علامة اقتباس مزدوجة لليمين
„ اقتباس, علامة اقتباس, علامة اقتباس سفلية, علامة اقتباس مزدوجة, علامة اقتباس مزدوجة سفلية لليمين
« أقواس معقوفة, اقتباس, تنصيص, شارة رتبة, علامة اقتباس يسرى, نهاية الاقتباس
» أقواس معقوفة, اقتباس, بداية الاقتباس, تنصيص, شارة رتبة, علامة اقتباس يمنى
