{ άγκιστρο, αριστερό άγκιστρο
„ διπλά εισαγωγικά, εισαγωγικά, κάτω δεξιά εισαγωγικά, κάτω εισαγωγικά, παράθεση
« αγκύλες, αριστερά γωνιακά εισαγωγικά, αριστερό, γωνία, διάσημα, εισαγωγικό, καρέ
» αγκύλες, γωνία, δεξί, δεξιά γωνιακά εισαγωγικά, διάσημα, εισαγωγικό, καρέ
) δεξιά παρένθεση, παρένθεση
[ αγκύλη, αριστερή αγκύλη, τετραγωνική αγκύλη
] αγκύλη, δεξιά αγκύλη, τετραγωνική αγκύλη
} άγκιστρο, δεξί άγκιστρο
〈 αγκύλη, αγκύλη με γωνία, αριστερή γωνιώδης αγκύλη, γωνιώδης αγκύλη, διάσημα, πλειάδα
〉 αγκύλη, αγκύλη με γωνία, γωνιώδης αγκύλη, δεξιά γωνιώδης αγκύλη, διάσημα, πλειάδα
《 αγκύλη, αριστερή διπλή γωνιώδης αγκύλη, διπλή γωνιώδης αγκύλη
》 αγκύλη, δεξιά διπλή γωνιώδης αγκύλη, διπλή γωνιώδης αγκύλη
「 αγκύλη, αριστερή γωνιακή αγκύλη, γωνιακή αγκύλη
」 αγκύλη, γωνιακή αγκύλη, δεξιά γωνιακή αγκύλη
『 αγκύλη, αριστερή κενή γωνιακή αγκύλη, κενή γωνιακή αγκύλη
』 αγκύλη, δεξιά κενή γωνιακή αγκύλη, κενή γωνιακή αγκύλη
【 αγκύλη, αριστερή μαύρη φακοειδής αγκύλη, φακοειδής αγκύλη
】 αγκύλη, δεξιά μαύρη φακοειδής αγκύλη, φακοειδής αγκύλη
〔 αγκύλη, αριστερή τραπεζοειδής αγκύλη, τραπεζοειδής αγκύλη
〕 αγκύλη, δεξιά τραπεζοειδής αγκύλη, τραπεζοειδής αγκύλη
〖 αγκύλη, αριστερή κενή φακοειδής αγκύλη, κενή φακοειδής αγκύλη
〗 αγκύλη, δεξιά κενή φακοειδής αγκύλη, κενή φακοειδής αγκύλη
§ ενότητα, μέρος, παράγραφος, σύμβολο ενότητας
¶ παράγραφος, παραγραφόσημο, σημάδι παραγράφου, σύμβολο παραγράφου
@ παπάκι, σημείο @, σύμβολο @
* αστεράκι, αστερίσκος, χαρακτήρας μπαλαντέρ
/ δεξιοπλαγία, κάθετος, πλαγία, πλαγιοκάθετος
\ ανάποδη κάθετος, ανάστροφη διαγώνιος, ανάστροφη κάθετος, αντιπλαγία, χαρακτήρας οπισθοπλαγίας
& εμπορικό &quot;και&quot;, και, σύμβολο &amp;, συμπλεκτικό σύμβολο, χαρακτήρας &amp;
# hashtag, αριθμός, δίεση, ετικέτα δίεσης, σύμβολο δίεσης
% τοις εκατό
‰ τοις χιλίοις
† δια, οβελίσκος, σταυρός στίξης, σύμβολο σταυρού στίξης
‡ δια, διπλός, οβελίσκος, σταυρός στίξης, σύμβολο διπλού σταυρού στίξης
• κουκκίδα, τελεία
‧ ενωτικό, παύλα, σημείο, σημείο συλλαβισμού
′ εισαγωγικά τόνου
″ διπλά εισαγωγικά τόνου
‴ τριπλά εισαγωγικά τόνου
‸ καρέ
※ σημάδι παραπομπής
⁂ αστερισμός
` βαρεία, τόνος
´ οξεία, τόνος
^ ανεστραμμένο σχήμα ν, δείκτης, δύναμη, καρέ, σιρκουμφλέξ, σφήνα, τόνος
¨ διαλυτικά, διαλυτικά μεταφωνίας
° αλκοολικός βαθμός, βαθμός, ώρα
℗ εγγραφή, ήχος, πνευματικά δικαιώματα, πνευματικά δικαιώματα ηχογράφησης
← αριστερά, βέλος, βέλος προς τα αριστερά
↚ βέλος προς τα αριστερά με πλάγια γραμμή
→ βέλος, βέλος προς τα δεξιά, δεξιά
↛ βέλος προς τα δεξιά με πλάγια γραμμή
↑ βέλος, βέλος προς τα επάνω, επάνω
↓ βέλος, βέλος προς τα κάτω, κάτω
↜ κυματιστό βέλος προς τα αριστερά
↝ κυματιστό βέλος προς τα δεξιά
↞ βέλος προς τα αριστερά με δύο κεφαλές
↟ βέλος προς τα επάνω με δύο κεφαλές
↠ βέλος προς τα δεξιά με δύο κεφαλές
↡ βέλος προς τα κάτω με δύο κεφαλές
↢ ουρά βέλους προς τα αριστερά
↣ ουρά βέλους προς τα δεξιά
↤ βέλος προς τα αριστερά ως προς τη γραμμή
↥ βέλος προς τα επάνω ως προς τη γραμμή
↦ βέλος προς τα δεξιά ως προς τη γραμμή
↧ βέλος προς τα κάτω ως προς τη γραμμή
↨ βέλος από πάνω προς τα κάτω με βάση
↫ βρόχος βέλους προς τα αριστερά
↬ βρόχος βέλους προς τα δεξιά
↭ αριστερό-δεξιό κυματιστό βέλος
↯ βέλος ζιγκ-ζαγκ προς τα κάτω
↰ βέλος προς τα επάνω με αριστερόστροφη μύτη
↱ βέλος προς τα επάνω με δεξιόστροφη μύτη
↲ βέλος προς τα κάτω με αριστερόστροφη μύτη
↳ βέλος προς τα κάτω με δεξιόστροφη μύτη
↴ βέλος προς τα δεξιά με γωνία προς τα κάτω
↵ βέλος προς τα κάτω με γωνία προς τα αριστερά
↶ αριστερόστροφο επάνω ημικυκλικό βέλος
↷ δεξιόστροφο επάνω ημικυκλικό βέλος
↸ βορειοδυτικό βέλος προς γραμμή
↹ βέλος προς τα αριστερά ως προς τη γραμμή πάνω από βέλος προς τα δεξι΄΄α ως προς τη γραμμή
↺ αριστερόστροφο ανοικτού κύκλου βέλος
↻ δεξιόστροφο ανοικτού κύκλου βέλος
↼ άνυσμα προς τα αριστερά με κορυφή προς τα επάνω
↽ άνυσμα προς τα αριστερά με κορυφή προς τα κάτω
↾ άνυσμα προς τα επάνω με κορυφή προς τα δεξιά
↿ άνυσμα προς τα επάνω με κορυφή προς τα αριστερά
⇀ άνυσμα προς τα δεξιά με κορυφή προς τα επάνω
⇁ άνυσμα προς τα δεξιά με κορυφή προς τα κάτω
⇂ άνυσμα προς τα κάτω με κορυφή προς τα δεξιά
⇃ άνυσμα προς τα κάτω με κορυφή προς τα αριστερά
⇄ βέλος προς τα δεξιά επάνω από βέλος προς τα αριστερά
⇅ βέλος, βέλος προς τα επάνω και βέλος προς τα κάτω, επάνω, κάτω
⇆ αριστερά, βέλος, βέλος προς αριστερά πάνω από βέλος προς δεξιά, δεξιά
⇇ ζεύγος βελών προς τα αριστερά
⇈ ζεύγος βελών προς τα επάνω
⇉ ζεύγος βελών προς τα δεξιά
⇊ ζεύγος βελών προς τα κάτω
⇋ άνυσμα προς τα αριστερά επάνω από άνυσμα προς τα δεξιά
⇌ άνυσμα προς τα δεξιά επάνω από άνυσμα προς τα αριστερά
⇐ διπλό βέλος προς τα αριστερά
⇍ διπλό βέλος προς τα αριστερά με πλάγια γραμμή
⇑ διπλό βέλος προς τα επάνω
⇒ διπλό βέλος προς τα δεξιά
⇏ διπλό βέλος προς τα δεξιά με πλάγια γραμμή
⇓ διπλό βέλος προς τα κάτω
⇔ αριστερό-δεξιό διπλό βέλος
⇎ αριστερό-δεξιό διπλό βέλος με πλάγια γραμμή
⇖ βορειοδυτικό διπλό βέλος
⇗ βορειοανατολικό διπλό βέλος
⇘ νοτιοανατολικό διπλό βέλος
⇙ νοτιοδυτικό διπλό βέλος
⇚ τριπλό βέλος προς τα αριστερά
⇛ τριπλό βέλος προς τα δεξιά
⇜ τεθλασμένο βέλος προς τα αριστερά
⇝ τεθλασμένο βέλος προς τα δεξιά
⇞ βέλος προς τα επάνω με διπλή γραμμή
⇟ βέλος προς τα κάτω με διπλή γραμμή
⇠ βέλος προς τα αριστερά με παύλες
⇡ βέλος προς τα επάνω με παύλες
⇢ βέλος προς τα δεξιά με παύλες
⇣ βέλος προς τα κάτω με παύλες
⇤ βέλος προς τα αριστερά που καταλήγει σε γραμμή
⇥ βέλος προς τα δεξιά που καταλήγει σε γραμμή
∆ προσαύξηση, τρίγωνο
∇ ανάδελτα, τρίγωνο
∈ ανήκει, μέλος, περιέχει, στοιχείο, σύνολο
+ πρόσθεση, σύμβολο συν, συν
± συν-πλην
÷ δια, διαίρεση, διαιρώ, σύμβολο διαίρεσης
× επί, πολλαπλασιάζω, πολλαπλασιασμός, σύμβολο πολλαπλασιασμού
< ετικέτα, ετικέτα ανοίγματος, μικρότερο από
= είναι ίσο, ίσον, ισούται
≠ ανισότητα, δεν είναι ίσο, δεν ισούται
> ετικέτα, ετικέτα κλεισίματος, μεγαλύτερο από
¬ άρνηση, όχι
| γραμμή, κάθετη, κατακόρυφη μπάρα, μολυβιά, μπάρα, ράβδος
~ ισοδύναμο
− αφαίρεση, πλην, σύμβολο πλην
⁻ εκθέτης, μείον, πλην
√ βάση, ρίζα, ριζικό, ριζικός, τετραγωνική ρίζα, τετράγωνο
∞ άπειρο, σύμβολο απείρου
∩ σύνολο, τομή
∪ ένωση, συλλογή, σύνολο
≈ κατά προσέγγιση, προσέγγιση, σχεδόν ίσο
≡ ακριβές, ταυτόσημο, ταυτόσημο του, τριπλό
≤ ανισότητα, ίσο, ισούται, μικρότερο από, μικρότερο ή ίσο
≥ ανισότητα, ίσο, ισούται, μεγαλύτερο από, μεγαλύτερο ή ίσο
⊂ σύνολο, υποσύνολο, υποσύνολο του
▲ βέλος, γεμάτο, γεμάτο τρίγωνο προς τα επάνω, επάνω, τρίγωνο
▼ βέλος, γεμάτο, γεμάτο τρίγωνο προς τα κάτω, κάτω, τρίγωνο
◊ διαμάντι, ρόμβος
○ δακτύλιος, κενός κύκλος, κύκλος
● γεμάτος κύκλος, κύκλος
◯ δακτύλιος, κύκλος, μεγάλος κενός κύκλος
♪ μουσική, νότα, όγδοη
♭ μουσική, μπεμόλ, νότα, ύφεση
♯ δίεση, μουσική, νότα
😀 πλατύ χαμόγελο, πρόσωπο, σαρκασμός
😃 ανοιχτό, πλατύ χαμόγελο με μεγάλα μάτια, πρόσωπο, στόμα, χαμόγελο
😄 ανοιχτό, μάτι, πλατύ χαμόγελο με γελαστά μάτια, πρόσωπο, στόμα, χαμόγελο
😁 μάτι, περιχαρές πρόσωπο με γελαστά μάτια, πρόσωπο, σαρκασμός, χαμόγελο
😆 ανοιχτό, γέλιο, ικανοποίηση, πλατύ χαμόγελο με κλειστά μάτια, πρόσωπο, στόμα, χαμόγελο
😅 ανοιχτό, ιδρώτας, κρύος, πλατύ χαμόγελο και κρύος ιδρώτας, πρόσωπο, χαμόγελο
🤣 γέλιο, δυνατό γέλιο, ξεκαρδίζομαι, ξεκάρδισμα, πρόσωπο
😂 γέλιο, δάκρυ, κλαίω από χαρά, πρόσωπο, χαρά
🙂 ελαφρώς χαμογελαστό πρόσωπο, πρόσωπο, χαμόγελο
🙃 ανάποδο, αναποδογυρισμένο πρόσωπο, πρόσωπο
😉 κλείνω το μάτι, κλείσιμο ματιού, πρόσωπο
😊 κοκκινίζω, μάτι, πρόσωπο, χαμογελαστό πρόσωπο με γελαστά μάτια, χαμόγελο
😇 άγγελος, αθώος, παραμύθι, πρόσωπο, φαντασία, φωτοστέφανο, χαμογελαστό πρόσωπο με φωτοστέφανο, χαμόγελο
🥰 ερωτευμένος, καψούρα, λατρεύω, χαμογελαστό προσωπάκι με καρδούλες
😍 αγάπη, καρδιά, μάτι, πρόσωπο, χαμογελαστό πρόσωπο με μάτια καρδούλες, χαμόγελο
🤩 αστέρι, βλέπω αστεράκια, γκριμάτσα, μάτια, πρόσωπο
😘 καρδιά, πρόσωπο, στέλνω φιλί, φιλί
😗 πρόσωπο, φιλί, φιλώ
☺ πρόσωπο, σκιαγράφημα, χαλαρό, χαμογελαστό πρόσωπο, χαμόγελο
😚 κλειστό, μάτι, πρόσωπο, φιλί, φιλώ με κλειστά μάτια
😙 μάτι, πρόσωπο, φιλί, φιλώ με γελαστά μάτια, χαμόγελο
🥲 ανακούφιση, δάκρυ, ευγνώμων, συγκινημένος, υπερήφανος, χαμογελαστό πρόσωπο με δάκρυ, χαμόγελο
😋 απολαμβάνω πεντανόστιμο φαγητό, απόλαυση, γιαμ, μιαμ, νόστιμο, πρόσωπο, χαμόγελο
😛 γλώσσα, γλώσσα έξω, πρόσωπο
😜 αστειεύομαι, γλώσσα, γλώσσα έξω με κλειστό μάτι, κλείνω το μάτι, μάτι, πρόσωπο
🤪 μάτι, μεγάλο, μικρό, τρελή φάτσα
😝 απαίσιος, γεύση, γλώσσα, γλώσσα έξω με κλειστά μάτια, μάτι, πρόσωπο
🤑 γλώσσα με λεφτά, πρόσωπο, στόμα, χρήματα
🤗 αγκαλιά, αγκαλιάζω, πρόσωπο
🤭 πρόσωπο με χέρι στο στόμα, ωχ
🤫 ησυχία, πρόσωπο που κάνει σσσς
🤔 πρόσωπο, σκεπτόμενος, σκέφτομαι
🤐 ερμητικά κλειστό στόμα, πρόσωπο, στόμα, φερμουάρ
🤨 δύσπιστος, πρόσωπο με σηκωμένο φρύδι, σκεπτικός
😐 ανέκφραστο, ουδέτερο, πρόσωπο
😑 ανέκφραστο, πρόσωπο, χωρίς έκφραση
😶 ήσυχος, πρόσωπο, πρόσωπο χωρίς στόμα, σιωπηλός, στόμα
😶‍🌫 αφηρημένος, κεφάλι στα σύννεφα, πρόσωπο στα σύννεφα, πρόσωπο στην ομίχλη
😏 μειδίαμα, πρόσωπο
😒 δυσαρέσκεια, δυσαρεστημένος, πρόσωπο
🙄 αναποδογυριστά, βλέμμα αποδοκιμασίας, μάτια, πρόσωπο
😬 γκριμάτσα, πρόσωπο
😮‍💨 ανακούφιση, αναστενάζω, εκπνέω, ξεφυσάω, πρόσωπο που ξεφυσάει, σφυρίζω, ψιθυρίζω
🤥 πινόκιο, πρόσωπο, φάτσα ψεύτη, ψέμα
😌 ανακούφιση, ανακουφισμένος, πρόσωπο
😔 αποκαρδιωμένος, περισυλλογή, πρόσωπο, στοχαστικός
😪 νυσταγμένο πρόσωπο, πρόσωπο, ύπνος
🤤 πρόσωπο, σάλια, σαλιαρίζω
😴 zzz, πρόσωπο, ύπνος
😷 άρρωστος, γιατρός, ιατρική μάσκα, κρύωμα, μάσκα, πρόσωπο, φάρμακο
🤒 άρρωστος, ασθενής, θερμόμετρο, πρόσωπο, πρόσωπο με θερμόμετρο
🤕 επίδεσμος, επίδεσμος στο κεφάλι, πρόσωπο, τραύμα, χτυπημένος
🤢 ανακατεύομαι, εμετός, ναυτία, πρόσωπο
🤮 εμετός, πρόσωπο που κάνει εμετό
🤧 πρόσωπο, υγεία, φταρνίζομαι, φτάρνισμα
🥵 ζεστό προσωπάκι, θερμοπληξία, πυρετός
🥶 κρύο, κρυοπάγημα, κρυώνω, παγώνω
🥴 ζαλισμένο προσωπάκι, ζαλισμένος, μεθυσμένος, πιωμένος, ψιλομεθυσμένος
😵 ζαλάδα, ζαλισμένος, πρόσωπο
😵‍💫 πρόσωπο με μάτια σπιράλ
🤯 κεφάλι που εκρήγνυται, σοκαρισμένος
🤠 καουμπόης, καουμπόης με καπέλο, καουμπόισσα, καπέλο, πρόσωπο
🥳 γιορτή, καπέλο, κόρνα, πάρτι, προσωπάκι πάρτι
🥸 γυαλιά, ινκόγκνιτο, μεταμφίεση, μεταμφιεσμένο πρόσωπο, μύτη, πρόσωπο
😎 γυαλιά, γυαλιά ηλίου, ήλιος, καιρός, μάτι, οπτικά, πρόσωπο, στυλάτος, φωτεινός, χαμογελαστό πρόσωπο με γυαλιά ηλίου, χαμόγελο
🤓 πρόσωπο, σπασίκλας, φυτό
🧐 ξενέρωτος, πρόσωπο με μονόκλ
😕 πρόσωπο, στοχαστικός, σύγχυση
😟 ανησυχία, ανήσυχος, πρόσωπο
🙁 ελαφρύ κατσούφιασμα, κατσουφιασμένος, πρόσωπο
☹ κατσούφιασμα, κατσουφιασμένος, πρόσωπο
😮 ανοικτό στόμα, ανοιχτό, πρόσωπο, στόμα, συμπόνια
😯 άφωνος, έκπληκτο βλέμμα, έκπληκτος, πρόσωπο, συγκλονισμένος
😲 έκπληκτος, εντελώς, ξάφνιασμα, ξαφνιασμένος, πρόσωπο
😳 κοκκινισμένο πρόσωπο, κοκκινισμένος, πρόσωπο, σαστισμένος
🥺 βλέμμα κουταβιού, έλεος, ζητιανιά, προσωπάκι παρακαλετό
😦 ανοιχτό, κατσούφιασμα, κατσούφιασμα με ανοικτό στόμα, πρόσωπο, στόμα
😧 αγωνία, αγωνιώδης, πρόσωπο
😨 πρόσωπο, τρομαγμένος, φοβισμένος, φόβος
😰 ανοικτό στόμα και κρύος ιδρώτας, ανοιχτό, ιδρώτας, κρύος, μπλε, ξαφνικός, πρόσωπο, στόμα
😥 ανακουφισμένος, απογοητευμένος, λυπημένο αλλά ανακουφισμένο πρόσωπο, ουφ, πρόσωπο
😢 δάκρυ, κλάμα, πρόσωπο, στεναχωρημένος
😭 γοερό κλάμα, δάκρυ, κλάμα, λυγμός, πρόσωπο, στεναχωρημένος
😱 ανοιχτό στόμα, ουρλιαχτό, ουρλιαχτό φόβου, πρόσωπο, τρομαγμένος, φοβισμένος, φόβος
😖 πρόσωπο, σάστισμα, σαστισμένος
😣 βλέμμα απόγνωσης, επιμένω, πρόσωπο
😞 απογοητευμένος, απογοήτευση, πρόσωπο
😓 ιδρώτας, κρύος, πρόσωπο
😩 εξαντλημένος, εξάντληση, κουρασμένος, πρόσωπο
😫 κουρασμένο πρόσωπο, κουρασμένος, πρόσωπο
🥱 βαριέμαι, κουρασμένος, πρόσωπο που χασμουριέται, χασμουριέμαι
😤 θρίαμβος, καπνοί από τη μύτη, καπνοί από τη μύτη, νικητής, πρόσωπο
😡 θυμωμένος, κόκκινος, μορφασμός, οργή, οργισμένος, πρόσωπο
😠 θυμός, θυμωμένος, οργισμένος, πρόσωπο
🤬 βρίσιμο, πρόσωπο με σύμβολα στο στόμα
😈 κέρατα, παραμύθι, πρόσωπο, φαντασία, χαμόγελο, χαμόγελο με κέρατα
👿 δαίμονας, διάβολος, παραμύθι, πρόσωπο, φαντασία
💀 θάνατος, κρανίο, παραμύθι, πρόσωπο, σώμα, τέρας
☠ θάνατος, κρανίο με κόκκαλα, νεκροκεφαλή, οστά χιαστί, πρόσωπο, σώμα, τέρας
💩 κακά, κόμικ, κόπρανα, κοπριά, περιττώματα, πρόσωπο, τέρας
🤡 αστεία φάτσα, κλόουν, πρόσωπο
👹 ιαπωνικό, παραμύθι, πλάσμα, πρόσωπο, τέρας, φαντασία
👺 ιαπωνικό, καλικάντζαρος, παραμύθι, πλάσμα, πρόσωπο, τέρας, φαντασία
👻 παραμύθι, πλάσμα, πρόσωπο, τέρας, φαντασία, φάντασμα
👽 διάστημα, εξωγήινος, ούφο, παραμύθι, πλάσμα, πρόσωπο, τέρας, φαντασία
👾 διάστημα, εξωγήινο τέρας, εξωγήινος, ούφο, παραμύθι, πλάσμα, πρόσωπο, τέρας, φαντασία
🤖 πρόσωπο, ρομπότ, τέρας
😺 ανοιχτό, γάτα, γάτα με πλατύ χαμόγελο, πρόσωπο, στόμα, χαμόγελο
😸 γάτα, γάτα με πλατύ χαμόγελο και γελαστά μάτια, μάτι, πλατύ χαμόγελο, πρόσωπο, χαμόγελο
😹 γάτα, γάτα που κλαίει από χαρά, δάκρυ, πρόσωπο, χαρά
😻 αγάπη, γάτα, γάτα που χαμογελάει με μάτια καρδούλες, καρδιά, μάτι, πρόσωπο, χαμόγελο
😼 γάτα, γάτα που χαμογελάει ειρωνικά, ειρωνικός, καυστικός, πρόσωπο, χαμόγελο
😽 γάτα, γάτα που φιλάει με κλειστά μάτια, μάτι, πρόσωπο, φιλί
🙀 γάτα, έκπληκτη γάτα, έκπληκτος, κουρασμένος, πρόσωπο
😿 γάτα, γάτα που κλαίει, δάκρυ, θλιμμένος, κλαίω, πρόσωπο
😾 γάτα, κατσουφιασμένη γάτα, πρόσωπο
🙈 απαγορεύεται, απαγορευμένος, βλέπω, δεν, διαβολικός, κάνω πως δεν βλέπω, κίνηση, μαϊμού, όχι, πρόσωπο
🙉 ακούω, απαγορεύεται, απαγορευμένος, δεν, διαβολικός, κάνω πως δεν ακούω, κίνηση, μαϊμού, όχι, πρόσωπο
🙊 απαγορεύεται, απαγορευμένος, δεν, διαβολικός, κάνω πως δεν μιλώ, κίνηση, μαϊμού, μιλάω, όχι, πρόσωπο
💋 έρωτας, καρδιά, σημάδι, σημάδι από φιλί, φιλί, χείλη
💌 αγάπη, γράμμα, έρωτας, ερωτικό γράμμα, καρδιά
💘 βέλος, έρωτας, καρδιά, καρδιά με βέλος, ρομάντζο
💝 βαλεντίνος, καρδιά, καρδιά με κορδέλα, κορδέλα
💖 αστράφτω, ενθουσιασμένος, καρδιά, καρδιά που αστράφτει
💗 αυξανόμενος, ενθουσιασμένος, καρδιά, καρδιά που μεγαλώνει, νευρικός, παλμός καρδιάς
💓 καρδιά, καρδιά που χτυπά, καρδιοχτύπι, πάλλεται, χτυπά
💞 καρδιά, καρδιές που γυρίζουν, περιστρεφόμενη
💕 αγάπη, δύο καρδιές, καρδιά
💟 καρδιά, καρδιά σε πλαίσιο
❣ θαυμαστικό, καρδιά, σημείο, στίξη
💔 καρδιά, ραγισμένη καρδιά, σπασμένος, σπάω
❤‍🔥 αγάπη, καίω, καρδιά, καρδιά που καίγεται, πόθος
❤‍🩹 ανάκαμψη, ανάρρωση, αποκατάσταση, βελτίωση, καρδιά που αναρρώνει, υγιέστερος
❤ καρδιά, κόκκινη καρδιά
🧡 πορτοκαλί καρδιά, ποστοκάλι
💛 καρδιά, κίτρινη
💚 καρδιά, πράσινη
💙 καρδιά, μπλε
💜 μοβ, μοβ καρδιά
🤎 καρδιά, καφέ
🖤 κακός, καρδιά, μαγεμένος, μαύρη καρδιά, μαύρο
🤍 καρδιά, λευκή καρδιά, λευκό
💯 100, βαθμολογία, εκατό, εκατό πόντοι, πλήρες
💢 θυμωμένος, κόμικ, οργισμένος, σύμβολο θυμού
💥 κόμικ, σύγκρουση
💫 αστεράκια, αστέρι, ζαλάδα, κόμικ
💦 ιδρώτας, κόμικ, πιτσιλιές, σταγόνες ιδρώτα
💨 κόμικ, ορμή, τρέξιμο
🕳 μαύρη, τρύπα
💣 βόμβα, κόμικ
💬 διάλογος, κόμικ, μπαλόνι, ομιλία, συννεφάκι, συννεφάκι ομιλίας
👁‍🗨 μάτι, μάτι σε συννεφάκι ομιλίας, συννεφάκι, συνομιλία
🗨 αριστερό συννεφάκι ομιλίας, διάλογος, συνομιλία
🗯 δεξί συννεφάκι θυμού, θυμός, θυμωμένος, μπαλόνι, συννεφάκι
💭 κόμικ, μπαλόνι, σκέψη, συννεφάκι, συννεφάκι σκέψης
💤 ζζζ, κόμικ, ύπνος
👋 νεύμα, σώμα, χαιρετώ, χέρι, χέρι που χαιρετά
🤚 ανάποδη χεριού, σηκωμένη ανάποδη χεριού, σηκωμένο, σηκωμένο χέρι ανάποδα
🖐 ανοιχτά δάχτυλα, δάχτυλο, μούντζα, φάσκελο, χέρι
✋ σηκωμένο χέρι, σώμα, χέρι
🖖 vulcan, δάχτυλο, σποκ, σώμα, χαιρετισμός σποκ, χέρι
👌 OK, σώμα, χειρονομία οκ, χέρι
🤌 ανάκριση, δάχτυλα, δάχτυλα που κλείνουν, κλειστά, σαρκαστικό, χειρονομία
🤏 μικρή ποσότητα, χέρι που τσιμπάει
✌ v, νίκη, σήμα της νίκης, σώμα, χέρι
🤞 δάχτυλα, καλή τύχη, σταυρώνω, τύχη, χέρι
🤟 κίνηση σε αγαπώ, χέρι
🤘 δάχτυλο, κέρατα, ροκάρω, σώμα, χειρονομία ροκ, χέρι
🤙 κλήση, τηλεφώνησέ μου, χέρι
👈 δάχτυλο, δείκτης, δείκτης χεριού προς τα αριστερά, δείχνω, σώμα, χέρι, χτύπημα
👉 δάχτυλο, δείκτης, δείκτης χεριού προς τα δεξιά, δείχνω, σώμα, χέρι, χτύπημα
👆 δάχτυλο, δείκτης, δείκτης χεριού προς τα επάνω ανάποδα, δείχνω, επάνω, σώμα, χέρι, χτύπημα
🖕 δάχτυλο, μεσαίο δάχτυλο, σώμα, χέρι
👇 δάχτυλο, δείκτης, δείκτης χεριού προς τα κάτω ανάποδα, δείχνω, κάτω, σώμα, χέρι, χτύπημα
☝ δάχτυλο, δείκτης, δείκτης χεριού προς τα επάνω, δείχνω, επάνω, σώμα, χέρι
👍 +1, αντίχειρας, επάνω, σηκωμένος αντίχειρας, σώμα, χέρι
👎 -1, αντίχειρας, κατεβασμένος αντίχειρας, κάτω, σώμα, χέρι
✊ γροθιά, μπουνιά, σηκωμένη γροθιά, σφιγμένο, χέρι
👊 γροθιά, μπουνιά, σφιγμένο, χέρι
🤛 αριστερή γροθιά, γροθιά, γροθιά προς αριστερά, προς αριστερά
🤜 γροθιά, γροθιά προς δεξιά, δεξιά γροθιά, προς δεξιά
👏 παλαμάκια, σώμα, χειροκροτώ, χέρι
🙌 γιορτή, ζήτω, κίνηση, σηκωμένο, σώμα, χέρι, χέρια ψηλά
👐 ανοικτά χέρια, ανοιχτό, σώμα, χέρι
🤲 παλάμες μαζί, προσευχή
🤝 συμφωνία, συνάντηση, σφίγγω, χειραψία, χέρι
🙏 ενωμένα, ευχαριστώ, ζητώ, κίνηση, παρακαλώ, προσευχή, σώμα, υπόκλιση, χέρι, χέρια ενωμένα
✍ γράφω, σώμα, χέρι, χέρι που γράφει
💅 βάψιμο νυχιών, βερνίκι, καλλυντικά, μανικιούρ, νύχι, σώμα, φροντίδα
🤳 selfie, κάμερα, σέλφι, τηλέφωνο, φωτογραφική μηχανή
💪 δικέφαλος, επίδειξη, κόμικ, μυς, σφιχτός δικέφαλος, σώμα
