{ آکلاد, آکولاد, آکولاد باز, بال‌پرنده‌ای, کروشه خمیده, کمانک
🏻 اصلاح‌گر شکلک, پوست, پوست سفید, تن رنگ, رنگ پوست, نوع ۱ و ۲
🏼 اصلاح‌گر شکلک, پوست, پوست روشن, تن پوست, رنگ پوست, نوع ۳
🏽 اصلاح‌گر شکلک, پوست, پوست برنزه, پوست طلایی, تن پوست, رنگ پوست, نوع ۴
🏾 اصلاح‌گر شکلک, پوست, پوست تیره, پوست گندمی, تن پوست, رنگ پوست, نوع ۵
🏿 اصلاح‌گر شکلک, پوست, پوست آبنوسی, پوست تیره, تن پوست, رنگ پوست, نوع ۶
‾ رو خط
_ خط, خط زیرین, خط فاصله, خط فاصله پایین, خط فاصله زیرین, زیرخط
- خط تیره, خط تیره-منها, خط فاصله, منها
‐ خط پیوند, خط فاصله
– خط‌فاصله, کوتاه
— بلند, خط‌فاصله
― خط, خط فاصله, نرده افقی, نوار
・ کاتاکانا, نقطه, نقطه میانی, نقطه میانی کاتاکانا, نقطه‌گذاری میانی
, ،, کاما
، عربی, کاما, کامای عربی
、 اندیشه‌نگاری, کاما, کامای اندیشه‌نگاری
; نقطه-ویرگول, نقطه‌ویرگول
؛ دونقطه عربی, عربی, نقطه-ویرگول
: دونقطه
! بنگ, تعجب, علامت تعجب
¡ بنگ, تعجب, علامت تعجب, علامت تعجب وارونه, نشان تعجب, وارونه
? سؤال, علامت سؤال
¿ سؤال, علامت سؤال, علامت سؤال وارونه, وارونه
؟ سؤال, عربی, علامت سؤال, علامت سؤال عربی
‽ نقطه پرسشی
. توقف کامل, دات, نقطه
… حذف, سه‌نقطه, نقاط
。 اندیشه‌نگاشت, توقف کامل, نقطه
· میان‌نقطه, میانی, نقطه, نقطه‌گذاری میانی
' آپاستروف, آپاستروف ماشین تحریری, نقل قول, نقل قول مفرد
‘ آپاستروف, آپاستروف چپ, نقل قول, نقل قول مفرد, نقل قول هوشمند
’ آپاستروف, آپاستروف راست, نقل قول, نقل قول مفرد, نقل قول هوشمند
‚ آپاستروف, آپاستروف پایین راست, نقل قول, نقل قول پایین
“ علامت نقل قول چپ, گفتاورد, گفتاورد هوشمند, نقل قول, نقل قول دوتایی
” علامت نقل قول راست, گفتاورد, گفتاورد هوشمند, نقل قول, نقل قول دوتایی
„ علامت نقل قول پایین راست, گفتاورد, گفتاورد پایین, گفتاورد هوشمند, نقل قول, نقل قول دوتایی
« جهت‌نما, چپ, کروشه, گوشه, گیومه بسته, نشان, نقل‌قول
» جهت‌نما, راست, کروشه, گوشه, گیومه باز, نشان, نقل‌قول
) پرانتز, پرانتز بسته, کمان, کمانک, کمانک گرد, کمان‌ها
[ چنگک, کروشه, کروشه باز, کمانک
] چنگک, کروشه, کروشه بسته, کمانک
} آکلاد, آکولاد, آکولاد بسته, بال‌پرنده‌ای, کروشه خمیده
〈 پرانتز شکسته, پرانتز شکسته باز, شورون, کمانک, کمانک گوشه‌دار, کمانک نوک‌تیز, کنج‌دار
〉 پرانتز شکسته, پرانتز شکسته بسته, شورون, کمانک, کمانک نوک‌تیز, کمانک‌های گوشه‌دار, کنج‌دار
《 پرانتز شکسته دوتایی, پرانتز شکسته دوتایی باز, کمانک
》 پرانتز شکسته دوتایی, پرانتز شکسته دوتایی بسته, کمانک
「 کمانک, کمانک گوشه‌دار, کمانک گوشه‌دار باز
」 کمانک, کمانک گوشه‌دار, کمانک گوشه‌دار بسته
『 کمانک, کمانک گوشه‌دار توخالی, کمانک گوشه‌دار توخالی باز
』 کمانک, کمانک گوشه‌دار توخالی, کمانک گوشه‌دار توخالی بسته
【 کمانک, کمانک عدسی, کمانک لنزی, کمانک لنزی توپر باز
】 کمانک, کمانک عدسی, کمانک لنزی, کمانک لنزی توپر بسته
〔 کمان لاک‌پشتی, کمانک, کمانک لاک‌پشتی, کمانک لاک‌پشتی باز
〕 کمان لاک‌پشتی, کمانک, کمانک لاک‌پشتی, کمانک لاک‌پشتی بسته
〖 کمانک, کمانک عدسی توخالی, کمانک لنزی توخالی, کمانک لنزی توخالی باز
〗 کمانک, کمانک عدسی توخالی, کمانک لنزی توخالی, کمانک لنزی توخالی بسته
§ بخش, پاراگراف, جزء, نشان بخش
¶ پاراف, علامت پاراگراف, نشان پاراگراف, نشان پارگراف, نماد پاراگراف
@ آروبا, آروباز, آمپرست, ات‌ساین, ات‌مارک, استرودل, علامت اَت
* ستاره, علامت ستاره, نویسۀ عمومی
/ شترق, ضربه, کج‌خط, ممیز, مورب, نشان ممیز, ویرگول
\ خط مورب وارونه, ممیز, واکج‌خط
& امپرساند, نماد «و», و
# پوند, عدد, علامت هش, هش, هشتگ
% در صد, درصد
‰ در هزار, درهزار
† تک‌ستون, چلیپا, نشان چلیپا
‡ تک‌ستون, چلیپا, دوگانه, نشان چلیپا, نشان چلیپای دوگانه
• گلوله, نقطه
‧ خط تیره, خط فاصله, نقطه, نقطه خط تیره
′ پریم
″ پریم, دبل پریم
‴ پریم, تریپل پریم
‸ هشتک
※ علامت مرجع
⁂ سه ستاره
` اکسان, تون, گراو
´ اکسان, اگو, تون
^ آکسان, توان, خمان, سرکنفلکس, شورون, کلاهک, کُلاهک, کنترل, گوه, نشانه‌رو, هشتک
¨ اوملاوت, ترما, دونقطه
° خلوص, درجه, ساعت
℗ حق نسخه‌برداری, حق نسخه‌برداری برای ضبط صدا, صدا, ضبط کردن
← پیکان, پیکان روبه چپ, چپ
↚ پیکان به سمت چپ در کنار خط اریب
→ پیکان, پیکان روبه راست, راست
↛ پیکان به سمت راست در کنار خط اریب
↑ بالا, پیکان, پیکان روبه بالا
↓ پایین, پیکان, پیکان روبه پایین
↜ پیکان موجی به سمت چپ
↝ پیکان موجی به سمت راست
↞ پیکان دوسر به سمت چپ
↟ پیکان دوسر به سمت بالا
↠ پیکان دوسر به سمت راست
↡ پیکان دوسر به سمت پایین
↢ پیکان دنباله‌دار به سمت چپ
↣ پیکان دنباله‌دار به سمت راست
↤ پیکان به سمت چپ با ته میله‌ای
↥ پیکان به سمت بالا با ته میله‌ای
↦ پیکان به سمت راست با ته میله‌ای
↧ پیکان به سمت پایین با ته میله‌ای
↨ پیکان به سمت بالا و پایین با پایه
↫ پیکان به سمت چپ با ته حلقه‌ای
↬ پیکان به سمت راست با ته حلقه‌ای
↭ پیکان موجی به سمت چپ و راست
↯ پیکان زیگزاگی به سمت پایین
↰ پیکان رو به بالا با نوک پیچیده به سمت چپ
↱ پیکان رو به بالا با نوک پیچیده به سمت راست
↲ پیکان رو به پایین با نوک پیچیده به سمت چپ
↳ پیکان رو به پایین با نوک پیچیده به سمت راست
↴ پیکان رو به راست با نوک پیچیده به سمت پایین
↵ پیکان رو به راست با نوک پیچیده به سمت چپ
↶ پیکان نیم‌دایره پادساعتگرد با قوس به سمت بالا
↷ پیکان نیم‌دایره ساعتگرد با قوس به سمت بالا
↸ پیکان شمال غربی به طرف میله بلند
↹ پیکان به سمت چپ با نوک چسبیده به میله روی پیکان به سمت راست با نوک چسبیده به میله
↺ پیکان دایره‌ای پادساعتگرد باز
↻ پیکان دایره‌ای ساعتگرد باز
