{ კვადრატურლი, მარცხენა ფიგურული ფრჩხილი, ფიგურული
🏻 ემოჯი მოდიფიკატორი, კანი, კანის ღია ტონალობა, ტონი, ფიცპატრიკი
🏼 ემოჯი მოდიფიკატორი, კანი, ტონი, ფიცპატრიკი, ღიადან საშუალომდე კანის ტონალობა
🏽 ემოჯი მოდიფიკატორი, კანი, კანის საშუალო ტონალობა, ტონი, ფიცპატრიკი
🏾 ემოჯი მოდიფიკატორი, კანი, საშუალოდან მუქამდე კანის ტონალობა, ტონი, ფიცპატრიკი
🏿 ემოჯი მოდიფიკატორი, კანი, კანის მუქი ტონალობა, ტონი, ფიცპატრიკი
‾ ზედა ტირე, ზედა ხაზი
_ ქვედა ტირე, ქვედა ხაზი, ხაზგასმა
- დეფისი, დეფისი-მინუსი, მინუსი, ტირე
‐ დეფისი, მინუსი, ტირე
– საშუალო, ტირე
— გრძელი, ტირე
― ტირე, ხაზი, ჰორიზონტალური ხაზი
・ ინტერპუნქტი, კატაკანა, კატაკანას შუაწერტილი, შუაწერტილი, წერტილი
, მძიმე
، არაბული, მძიმე
、 იდეოგრაფიული, მძიმე
; წერტილმძიმე
؛ არაბული, წერტილმძიმე
: ორწერტილი
! ძახილი, ძახილის ნიშანი, წამოძახილი
¡ შებრუნებული, შებრუნებული ძახილის ნიშანი, ძახილი, ძახილის მაჩვენებელი, ძახილის ნიშანი, წამოძახილი
? კითხვა, კითხვის ნიშანი
¿ კითხვა, კითხვის ნიშანი, შებრუნებული, შებრუნებული კითხვის ნიშანი
؟ არაბული, არაბული კითხვის ნიშანი, კითხვა, კითხვის ნიშანი
‽ ინტერბანგი, კითხვა-ძახილი
. დასასრული, წერტილი
… მრავალწერტილი, სამი წერტილი, სამწერტილი
。 იდეოგრაფიული, წერტილი
· შუა, შუა პუნქტი, წერტილი
' ერთმაგი ბრჭყალი, საბეჭდი მანქანის აპოსტროფი, შეუმოსავი აპოსტროფი
‘ აპოსტროფი, ერთმაგი ბრჭყალი, მარცხენა აპოსტროფი, სტრიქონზედა მძიმე
’ აპოსტროფი, ერთმაგი ბრჭყალი, მარჯვენა აპოსტროფი, სტრიქონზედა მძიმე
‚ აპოსტროფი, ერთმაგი ბრჭყალი, მარჯვენა ქვედა აპოსტროფი, ქვედა ბრჭყალი
“ ბრჭყალი, ზედა, ზედა ორმაგი დახურვის ბრჭყალი, ორმაგი ბრჭყალი
” ბრჭყალი, ზედა, ზედა ორმაგი ქვეით მომართული ბრჭყალი, ორმაგი ბრჭყალი
„ ბრჭყალი, ორმაგი ბრჭყალი, ქვედა, ქვედა ორმაგი გამხსნელი ბრჭყალი
« ბრჭყალები, კუთხე, კუთხოვანი ბრჭყალები, მარცხენა ბრჭყალი, მარცხენა ორმაგი კუთხოვანი ბრჭყალი, მარჯვნივ, შევრონი, ციტირება
» ბრჭყალები, კუთხე, კუთხოვანი ბრჭყალები, მარჯვენა ბრჭყალი, მარჯვენა ორმაგი კუთხოვანი ბრჭყალი, მარჯვნივ, შევრონი, ციტირება
) დახურვა, ფრჩხილები, ფრჩხილების დახურვა, ფრჩხილი
[ კვადრატურლი, მარცხენა კვადრატული ფრჩხილი, ფრჩხილები
] მარჯვენა კვადრატული ფრჩხილი, ფიგურული ფრჩხილი, ფრჩხილი
} კვადრატურლი, მარჯვენა ფიგურული ფრჩხილი, ფიგურული
〈 კუთხოვანი, მარცხენა კუთხოვანი ფრჩხილი, მიმართული, ფრჩხილი
〉 კუთხოვანი, მარჯვენა კუთხოვანი ფრჩხილი, მიმართული, ფრჩხილი
《 კუთხოვანი, მარცხენა ორმაგი კუთხოვანი, ორგმაგი, ფრჩხილი
》 მარცხენა ორმაგი კუთხოვანი, მარჯვენა ორმაგი კუთხოვანი ფრჩხილი, მიმართული
「 გამხსნელი მართკუთხა, გამხსნელი მართკუთხა ფრჩხილი, ფრჩხილი
」 დახურვის მართკუთხა, დახურვის მართკუთხა ფრჩხილი, ფრჩხილი
『 გამხსნელი მართკუთხა ცარიელი ფრჩხილი, მართკუთხა, ფრჩხილი, ცარიელი
』 დახურვის მართკუთხა ცარიელი ფრჩხილი, მართკუთხა, ფრჩხილი, ცარიელი
【 გამხსნელი ლინზის ფორმის შავი ფრჩხილი, ლინზის ფორმის, ფრჩხილი, შავი
】 დახურვის ლინზის ფორმის შავი ფრჩხილი, ლინზის ფორმის, ფრჩხილი, შავი
〔 ბაკანი, მარცხენა ფრჩხილი ბაკნის ფორმით, ნიჟარა, ფრჩხილი
〕 ბაკანი, მარჯვენა ფრჩხილი ბაკნის ფორმით, ნიჟარა, ფრჩხილი
〖 გამხსნელი ლინზის ფორმის ცარიელი ფრჩხილი, ლინზის ფორმის, ფრჩხილი, ცარიელი
〗 დახურვის ლინზის ფორმის ცარიელი ფრჩხილი, ლინზის ფორმის, ფრჩხილი, ცარიელი
§ თავი, ნაწილი, პარაგრაფი, სექცია
¶ აბზაცი, აბზაცის ნიშანი, გამწკრივება, პარაგრაფი, პარაფი
@ ეთის ნიშანი, ელფოსტის ნიშანი, კომერციული ეთი, ძაღლუკა
* ვარსკვლავი, ჩანაცვლების სიმბოლო
/ გამყოფი, დამყოფი, დამყოფი ხაზი, დახრილი ხაზი, ირიბი ხაზი, მარჯვნივ დახრილი ხაზი
\ დამყოფი, მარცხნივ დახრილი ხაზი, უკუწილადი, შებრუნებული დახრილი ხაზი
& ამპერსანდი, და, ეთი
# დიეზი, ნომერი, ოქტოთორპი, ფუნტი, ჰეში, ჰეშტეგი
% ასიდან, მეასედი, პროცენტი, პროცენტის ნიშანი
‰ მეათასედი, პრომილე, პრომილეს ნიშანი
† ობელისკი, ხანჯალი, ხანჯლის ნიშანი, ჯვარი
‡ ობელისკი, ორმაგი, ორმაგი ხანჯლის ნიშანი, ხანჯალი, ჯვარი
• ბულეტი, ბურთი, ბურთულა, წერტილი
‧ გადატანა, გადატანის წერტილი, ტირე, წერტილი
′ აპოსტროფი, მახვილი, შტრიხი
″ ორმაგი შტრიხი, შეუმოსავი ბრჭყალები
‴ სამმაგი მახვილი, სამმაგი შტრიხი
‸ ჩასმის ნიშანი
※ ნიშნული
⁂ ასტერიზმი, ვარსკვლავები, სამი ვარსკვლავი
` გრავისი, მახვილი, შებრუნებული აკუტი, შტრიხი
´ აკუტი, მახვილი, შებრუნებული გრავისი, შტრიხი
^ მახვილი, შევრონი, ცირკუმფლექსი
¨ დიერეზისი, ტრემა, უმლაუტი
° გრადუსი, დამოწმება, საათი
℗ საავტორო უფლება, საავტორო უფლება ხმოვან ჩანაწერზე, ჩანაწერი, ხმა
← ისარი, მარცხნივ, მარცხნივ მიმართული ისარი
↚ მარცხნივ მიმართული გადახაზული ისარი
