{ 괄호, 여는 중괄호, 중괄호
🏻 타입 일 다시 이, 피부톤, 하얀 피부
🏼 연한 갈색 피부, 타입 삼, 피부톤
🏽 갈색 피부, 타입 사, 피부톤
🏾 진한 갈색 피부, 타입 오, 피부톤
🏿 검은색 피부, 타입 육, 피부톤
‾ 윗줄
_ 로우라인, 밑줄, 언더라인
- 마이너스, 하이픈
‐ 붙임표, 하이픈
– 반각 줄표, 붙임, 붙임표
— 긴줄, 긴줄표, 전각 줄표
― 수평 막대, 수평 바
・ 가운뎃점, 일본어, 점
, 쉼표
، 쉼표, 아랍어
、 모점, 쉼표
; 세미콜론
؛ 세미콜론, 아랍어
: 콜론
! 감탄, 감탄 부호, 느낌표, 뱅
¡ 감탄, 감탄 부호, 거꾸로, 거꾸로 된 느낌표, 느낌표, 뱅
? 물음표, 질문
¿ 거꾸로, 거꾸로 된 물음표, 물음표, 질문
؟ 물음표, 아랍어, 질문
‽ 감탄 의문 부호
. 마침표, 온점
… 말줄임표, 생략, 점
。 고리점, 마침표
· 가운뎃점, 점, 중간
' 따옴표, 아포스트로피, 작은따옴표, 타자기 아포스트로피
‘ 따옴표, 스마트 따옴표, 아포스트로피, 왼쪽 아포스트로피, 작은따옴표
’ 따옴표, 스마트 따옴표, 아포스트로피, 오른쪽 아포스트로피, 작은따옴표
‚ 따옴표, 아래 따옴표, 아포스트로피, 오른쪽 아래 아포스트로피
“ 따옴표, 스마트 인용, 왼쪽 큰따옴표, 인용부호, 큰따옴표
” 따옴표, 스마트 인용, 오른쪽 큰따옴표, 인용부호, 큰따옴표
„ 따옴표, 스마트 인용, 아래 인용부호, 오른쪽 아래 큰따옴표, 인용부호, 큰따옴표
« 괄호, 왼쪽, 왼쪽 이중 꺽쇠괄호, 인용 부호
» 괄호, 오른쪽, 오른쪽 이중 꺽쇠괄호, 인용 부호
) 괄호, 닫는 괄호, 둥근 괄호
[ 괄호, 대괄호, 여는 대괄호
] 괄호, 닫는 대괄호, 대괄호
} 괄호, 닫는 중괄호, 중괄호
〈 꺽쇠괄호, 소괄호, 여는 소괄호
〉 꺽쇠괄호, 닫는 소괄호, 소괄호
《 괄호, 여는 이중 소괄호, 이중 소괄호
》 괄호, 닫는 이중 소괄호, 이중 소괄호
「 낫표, 여는 낫표, 홑낫표
」 낫표, 닫는 낫표, 홑낫표
『 겹낫표, 낫표, 여는 겹낫표
』 겹낫표, 낫표, 닫는 겹낫표
【 검은색 렌즈 괄호, 괄호, 여는 검은색 렌즈 괄호
】 검은색 렌즈 괄호, 괄호, 닫는 검은색 렌즈 괄호
〔 거북등괄호, 괄호, 여는 거북등괄호
〕 거북등괄호, 괄호, 닫는 거북등괄호
〖 괄호, 여는 흰색 렌즈 괄호, 흰색 렌즈 괄호
〗 괄호, 닫는 흰색 렌즈 괄호, 흰색 렌즈 괄호
§ 구분, 단락, 부분
¶ 단락, 단락 기호, 필크로
@ 골뱅이표, 상업용 앳, 앳 기호
* 별표, 애스터리스크, 와일드카드
/ 빗금, 사선, 슬래시
\ 역빗금, 역사선, 역슬래시
& 앤드 기호, 앰퍼샌드
# 샵, 우물정자, 파운드 기호, 해시, 해시 기호, 해시태그
% 백분율, 퍼센트
‰ 천분율, 퍼밀
† 외칼표, 칼표
‡ 쌍칼표, 칼표
• 글머리 기호, 점
‧ 하이픈 삽입, 하이픈 지점
′ 프라임
″ 더블 프라임, 프라임
‴ 트리플 프라임, 프라임
‸ 탈자 기호
※ 참고표
⁂ 세 별표
` 그레이브 액센트, 악상 그라브, 억음 부호
´ 악상 테귀, 양음 부호, 어큐트 액센트
^ 곡절 부호, 서컴플렉스, 캐럿
¨ 분음 부호, 움라우트, 트레마
° 도, 도수, 시
℗ 녹음, 음원, 음원 복제권, 저작권
← 왼쪽, 좌측, 화살표
↚ 사선이 있는 왼쪽 화살표
→ 오른쪽, 우측, 화살표
↛ 사선이 있는 오른쪽 화살표
↑ 위, 위쪽, 화살표
↓ 아래, 아래쪽, 화살표
↜ 물결 모양 왼쪽 화살표
↝ 물결 모양 오른쪽 화살표
↞ 왼쪽 쌍두 화살표
↟ 위쪽 쌍두 화살표
↠ 오른쪽 쌍두 화살표
↡ 아래쪽 쌍두 화살표
↢ 왼쪽 화살표 꼬리
↣ 오른쪽 화살표 꼬리
↤ 세로 막대가 있는 왼쪽 화살표
↥ 가로선이 있는 위쪽 화살표
↦ 세로 막대가 있는 오른쪽 화살표
↧ 가로선이 있는 아래쪽 화살표
↨ 밑면이 있는 위쪽 아래쪽 화살표
↫ 아래쪽 화살표 루프
↬ 오른쪽 화살표 루프
↭ 물결 모양 왼쪽 오른쪽 화살표
↯ 아래쪽 지그재그 화살표
↰ 끝이 왼쪽을 향한 위쪽 화살표
↱ 끝이 오른쪽을 향한 위쪽 화살표
↲ 끝이 왼쪽을 향한 아래쪽 화살표
↳ 끝이 오른쪽을 향한 아래쪽 화살표
↴ 모서리가 아래쪽으로 향하는 오른쪽 화살표
↵ 모서리가 왼쪽으로 향하는 아래쪽 화살표
↶ 위쪽 반원 화살표(반시계방향)
↷ 위쪽 반원 화살표(시계 방향)
↸ 긴 가로선이 있는 북서쪽 화살표
↹ 세로 막대가 있는 오른쪽 화살표 위에 세로 막대가 있는 왼쪽 화살표
↺ 열린 원형 화살표(반시계방향)
↻ 열린 원형 화살표(시계 방향)
↼ 위쪽에 화살촉이 있는 왼쪽 외날 화살표
↽ 아래쪽에 화살촉이 있는 왼쪽 외날 화살표
↾ 오른쪽에 화살촉이 있는 위쪽 외날 화살표
↿ 왼쪽에 화살촉이 있는 위쪽 외날 화살표
⇀ 위쪽에 화살촉이 있는 오른쪽 외날 화살표
⇁ 아래쪽에 화살촉이 있는 오른쪽 외날 화살표
⇂ 오른쪽에 화살촉이 있는 아래쪽 외날 화살표
⇃ 왼쪽에 화살촉이 있는 아래쪽 외날 화살표
⇄ 왼쪽 화살표 위에 오른쪽 화살표
⇅ 위아래, 화살표
⇆ 좌우, 좌우측, 화살표
⇇ 왼쪽 화살표 쌍
⇈ 위쪽 화살표 쌍
⇉ 오른쪽 화살표 쌍
⇊ 아래쪽 화살표 쌍
⇋ 오른쪽 외날 화살표 위에 왼쪽 외날 화살표
⇌ 왼쪽 외날 화살표 위에 오른쪽 외날 화살표
⇐ 왼쪽 이중 화살표
⇍ 사선이 있는 왼쪽 이중 화살표
⇑ 위쪽 이중 화살표
⇒ 오른쪽 이중 화살표
⇏ 사선이 있는 오른쪽 이중 화살표
⇓ 아래쪽 이중 화살표
⇔ 왼쪽/오른쪽 이중 화살표
⇎ 사선이 있는 왼쪽/오른쪽 이중 화살표
⇖ 북서쪽 이중 화살표
⇗ 북동쪽 이중 화살표
⇘ 남동쪽 이중 화살표
⇙ 남서쪽 이중 화살표
⇚ 왼쪽 삼중 화살표
⇛ 오른쪽 삼중 화살표
⇜ 구부러진 왼쪽 화살표
⇝ 구부러진 오른쪽 화살표
⇞ 이중 가로선이 있는 위쪽 화살표
⇟ 이중 가로선이 있는 아래쪽 화살표
⇠ 파선 모양 왼쪽 화살표
⇡ 파선 모양 위쪽 화살표
⇢ 파선 모양 오른쪽 화살표
⇣ 파선 모양 아래쪽 화살표
∆ 증분, 증분 기호
∇ 나블라, 나블라 기호, 미분연산자
