{ ак чардак канаты, ачык фигуралык кашаа, кашаа, тирөөч, фигуралык кашаа
🏻 1–2 түрү, акжуумал, теринин өңү
🏼 3-түр, буудай жүздүү, теринин өңү
🏽 4-түр, орточо, теринин өңү
🏾 5-түр, кара тору, теринин өңү
🏿 6-түр, кара, теринин өңү
‾ жогорудагы сызыкча
_ төмөнкү сызык
- дефис, дефис-минус, минус, тире
‐ дефис
– тире
— тире, узун тире
― горизонталдуу сызык
・ интерпункт, катакана, катакана орто чекити, орто чекити, чекиттер
, үтүр
، араб, араб үтүрү, үтүр
、 идеографиялык, үтүр
; үтүрлүү чекит
؛ араб, араб үтүрлүү чекити, үтүрлүү чекит
: кош чекит
! илеп белгиси, каккы, кыйкырып жиберүү
¡ илеп белгиси, каккы, көмкөрүлгөн, көмкөрүлгөн илеп белгиси, кыйкыруу
? суроо, суроо белгиси
¿ көмкөрүлгөн, көмкөрүлгөн суроо белгиси, суроо, суроо белгиси
؟ араб, араб суроо белгиси, суроо, суроо белгиси
‽ интерробанг
. чекит
… бош жер, чекиттер, эллипс, эллипсис
。 идеографикалык, чекит
· орто чекит
' апостроф, жазма-машина апострофу, жалгыз тырмакча, тырмакча
‘ акылдуу тырмакча, апостроф, жалгыз тырмакча, сол апостроф, тырмакча
’ акылдуу тырмакча, апостроф, жалгыз тырмакча, оң апостроф, тырмакча
‚ апостроф, төмөнкү оң апостроф, төмөнкү тырмакча, тырмакча
“ акылдуу тырмакча, кош тырмакча, сол тырмакча белгиси, тырмакча
” акылдуу тырмакча, кош тырмакча, оң тырмакча белгиси, тырмакча
„ акылдуу тырмакча, кош тырмакча, төмөнкү оң тырмакча белгиси, төмөнкү тырмакча, тырмакча
« сол тырмакча
» бурч, кашаалар, коюу белгилери, оң, оң бурчтуу кашаа, оң тырмакча, цитата, эки бурчтуу кашаа
) кашаа, кашаны жабуу, тегерек кашаа
[ ачык квадрат кашаа, кайырмак, кашаа, квадрат кашаа
] жабык квадрат кашаа, кайырмак, кашаа, чарчы кашаа
