{ atidaromasis riestinis skliaustas, riestinis skliaustas
🏻 odos atspalvis, šviesios odos
🏼 odos atspalvis, vidutinio gymio
🏽 odos atspalvis, rusvos odos
🏾 odos atspalvis, tamsios odos
🏿 itin tamsios odos, odos atspalvis
‾ brūkšnys viršuje
_ apatinė linija, apatinis brūkšnys, brūkšnys, linija, pabraukti
- brūkšnelis, brūkšnys, minusas, minuso brūkšnelis
‐ brūkšnelis, brūkšnys
– brūkšnys
— brūkšnys, ilgasis
― brūkšnys, horizontalus brūkšnys, linija
・ katakana, katakana vidurinis taškas, taškai, vidurinis, vidurinis taškas
, kablelis, skyryba
، arabų k., arabų k. kablelis, kablelis
、 ideografinis, kablelis
; kabliataškis, skyryba
؛ arabų k., arabų k. kabliataškis, kabliataškis
: dvitaškis
! šauktukas, šauktuko ženklas, staiga
¡ apverstas, šauktukas, šauktuko taškas, šauktuko ženklas, staiga
? klausimas, klaustukas
¿ apverstas, klausimas, klaustukas
؟ arabų k., arabų k. klaustukas, klausimas, klaustuko ženklas
‽ klaustukas ir šauktukas
. sakino pabaigos ženklas, taškas, taškelis
… daugtaškis, praleidimo simbolis
。 ideografinis, sakinio pabaigos ženklas, taškas
· interpunktas, taškas, vidurinysis
' apostrofas, kabutė, tiesusis apstrofas, vienguba kabutė
‘ apostrofas, išmani kabutė, kabutė, kairysis apostrofas, vienguba kabutė
’ apostrofas, dešinysis apostrofas, išmani kabutė, kabutė, vienguba kabutė
‚ apatinė kabutė, apatinis apostrofas, apatinis dešinysis apostrofas, kabutė
“ dešiniosios kabutės, dvigubos kabutės, išmani kabutė, kabutė, kabutės
” dešiniųjų kabučių ženklas, dvigubos kabutės, išmaniosios kabutės, kabučių ženklas, kabutės
„ apatinės dešiniosios kabutės, dvigubos kabutės, išmaniosios kabutėstion, kabučių ženklas, kabutės, low quotation
« atidaromosios laužtinės kabutės, kabutės, kairiosios, laužtinės, uždaromosios
» dešiniosios, kabutės, laužtinės, uždaromosios
) skliaustas, skliaustelis, skliausti, uždaromasis
[ atidaromasis laužtinis skliaustas, laužtinis skliaustas
] laužtinis skliaustas, uždaromasis laužtinis skliaustas
} riestinis skliaustas, uždaromasis riestinis skliaustas
〈 atidaromasis, atidaromasis kampinis skliaustas, deimanto formos skliaustas, kampinis skliaustas
〉 deimanto formos skliaustas, kampinis skliaustas, uždaromasis, uždaromasis kampinis skliaustas
《 atidaromasis dvigubas kampinis skliaustas, dvigubas kampinis skliaustas, skliaustas
》 dvigubas kampinis skliaustas, skliaustas, uždaromasis dvigubas kampinis skliaustas
「 atidaromasis pusinio kampo skliaustas, skliaustas
」 skliaustas, uždaromasis pusinio kampo skliaustas
『 atidaromasis tuščiavidurio pusinio kampo skliaustas, skliaustas
』 skliaustas, uždaromasis tuščiavidurio pusinio kampo skliaustas
【 atidaromasis juodo lęšio formos skliaustas, juodo lęšio formos skliaustas, lęšio formos skliaustas, skliaustas
】 juodo lęšio formos skliaustas, lęšio formos skliaustas, skliaustas, uždaromasis juodo lęšio formos skliaustas
〔 atidaromasis, atidaromasis vėžlio kiauto formos skliaustas, skliaustas, vėžlio kiauto formos skliaustas
〕 skliaustas, uždaromasis, uždaromasis vėžlio kiauto formos skliaustas, vėžlio kiauto formos skliaustas
