{ କୁଞ୍ଚିତ ବନ୍ଧନୀ, କୁଞ୍ଚିତ ବ୍ରାକେଟ୍, ଖୋଲା କୁଞ୍ଚିତ ବ୍ରାକେଟ୍, ଗ୍ୟୁୱିଙ୍ଗ, ବନ୍ଧନୀ, ବ୍ରାକେଟ୍
🏻 ଚର୍ମ ରଙ୍ଗ, ପ୍ରକାର 1–2, ହାଲକା ଚର୍ମ ରଙ୍ଗ
🏼 ଚର୍ମ ରଙ୍ଗ, ପ୍ରକାର 3, ମଧ୍ୟମ-ହାଲକା ଚର୍ମ ରଙ୍ଗ
🏽 ଚର୍ମ ରଙ୍ଗ, ପ୍ରକାର 4, ମଧ୍ୟମ ଚର୍ମ ରଙ୍ଗ
🏾 ଚର୍ମ ରଙ୍ଗ, ପ୍ରକାର 5, ମଧ୍ୟମ-ଗାଢ଼ ଚର୍ମ ରଙ୍ଗ
🏿 ଗାଢ଼ ଚର୍ମ ରଙ୍ଗ, ଚର୍ମ ରଙ୍ଗ, ପ୍ରକାର 6
‾ ଓଭରଲାଇନ୍, ଓଭରଷ୍ଟ୍ରାଇକ୍, ଭିନ୍କୁଲମ୍
_ ଅଣ୍ଡରଡ୍ୟାସ୍, ଅଣ୍ଡରଲାଇନ୍, ଡ୍ୟାସ୍, ନିମ୍ନ ଡ୍ୟାସ୍, ନିମ୍ନ ରେଖା, ରେଖା
- ଡ୍ୟାସ୍, ବିଯୁକ୍ତ, ହାଇଫେନ୍, ହାଇଫେନ୍-ବିଯୁକ୍ତ
‐ ଡେସ୍, ହାଇଫେନ୍
– ଏନ୍, ଡ୍ୟାସ୍
— ଏମ୍, ଡ୍ୟାସ୍
― ଡେସ୍, ବାର୍, ଭୂସମାନ୍ତର ଦଣ୍ଡିକା, ଲାଇନ୍
・ କାଟକାନା ମଧ୍ୟମ ବିନ୍ଦୁ, କାଟାକାନା, ପାରସ୍ପରିକ, ବିନ୍ଦୁ, ମଧ୍ୟମବିନ୍ଦୁ
, E13.1–110, କମା
، ଆରବିକ କମା, ଆରବିକ୍, କମା
、 ଆଇଡୋଗ୍ରାଫିକ୍ କମା, କମା ଆଇଡୋଗ୍ରାଫିକ୍
; ସେମି-କଲନ୍, ସେମିକଲନ୍
؛ ଆରବିକ୍, ଆରବିକ୍-ସେମିକୋଲନ୍, ସେମି-କୋଲନ୍
: E13.1–114, କୋଲନ୍
! ଚିତ୍କାର, ବାଙ୍ଗ, ବିସ୍ମୟ ଚିହ୍ନ, ବିସ୍ମୟ ବିନ୍ଦୁ
