(⊃‿⊂) hide
|_・) hide
|･ω･｀) hide
｜−・;） hide
|ω・） hide
|ω･)و ̑̑༉ hide
( ͒•·̫| hide
┬┴┬┴┤(･_├┬┴┬┴ hide
ﾍ(･_| hide
|₋ॢọ̶̶̷̥᷅๑)‧˚⁺ hide
(｡≍ฺ‿ฺ≍ฺ) dead
╭( ✖_✖ )╮ dead
• º–π–º • animal, stare
<(:,..,:)> animal
\(-ㅂ-)/ ♥ ♥ ♥ fun, love
♪ (｡´＿●`)ﾉ┌iiii┐ヾ(´○＿`*) ♪ fun, music
( *∀*)y─┛ happy
ᕕ( ᐛ )ᕗ fun, happy
(°◡°♡).:｡ animal, love
(๑′ᴗ‵๑) animal
(`･ω･´) animal, pig, stare
Ɛ:[,,_,,]=~ animal, cat, fun
[^._.^]ﾉ彡 animal, happy
◎ヽ(^･ω･^=)~ animal, cat
( ;,;) animal
(⊙ω⊙) animal
:(¦) animal
ϵ( 'Θ' )϶ animal, stare
(◕(' 人 ') ◕) animal
┗[© ♒ ©]┛ ︵ ┻━┻ table flip
┻━┻ ︵ ლ(⌒-⌒ლ) happy, table flip
ʇǝʞɔɐɹq ︵ヽ(`Д´)ﾉ︵ ǝʞup table flip
(╯°□°)╯︵ ┻━┻ table flip
┬─┬﻿ ノ( ゜-゜ノ) table flip
(ノ ゜Д゜)ノ ︵ ┻━┻ table flip
(╯°□°)╯︵ ┻━┻ ︵ ╯(°□° ╯) table flip
┬─┬﻿ ︵ /(.□. \） table flip
‎(ﾉಥ益ಥ）ﾉ﻿ ┻━┻ table flip
(ノ^_^)ノ┻━┻ ┬─┬ ノ( ^_^ノ) table flip
(╯°Д°）╯︵ /(.□ . \) table flip
(╯'□')╯︵ ┻━┻ cry, table flip
(ﾉಥДಥ)ﾉ︵┻━┻･/ table flip
(/ .□.)\ ︵╰(゜Д゜)╯︵ /(.□. \) table flip
(._.) ~ ︵ ┻━┻ table flip
(｡´ ‿｀♡) happy, love
♥‿♥ love
｡◕ ‿ ◕｡ happy
๏◡๏ fun
\m/...(>.<)…\m/ fun, music
（　＾）／占~~~~~ fun
(／_^)／ 　　　　●　＼(^_＼) fun
(／o^)/ °⊥ ＼(^o＼) fun
ヽ｀、ヽ｀ヽ(*￣o￣*)♩♫♪ヽ｀、ヽ｀ fun, happy
（*＾＾）/~~~~◎ fun
(*・_・)ノ⌒*`*`* fun
◉‿◉ fun, happy
¯\_◉‿◉_/¯ fun, happy, whatever
|ʘ‿ʘ)╯ fun, wave
(~^.^)~ fun
(Ò囗Óױ) angry
￢o(￣-￣ﾒ) angry
―(T_T)→ dead
（〃・・〃） confused, love, stare
¯\_ಠ_ಠ_/¯ whatever, stare
(  ⚆ _ ⚆ ) stare
(´ ▽｀).。ｏ♥♡ love
(*⸰‿-) (☉_☉) (-‿◦☀) love
ノ(ジ)ー' love
--,--`--,{@ love
(╥﹏╥) cry, sad
♒((⇀‸↼))♒ think
('∀'●)♡ happy, love
(^_^ '') happy
d( - ‸ - )b sad
◔̯︵◔ music, sad
(っ- ‸ -)っ sad
(っ- ‸ - ς) sad
● ﹏☉ sad
(◞‸◟；) sad
(;´༎ຶД༎ຶ`) love, sad
₍₍ ᕕ(´◓⌓◔)ᕗ⁾⁾ sad
˓(ᑊᘩᑊ⁎) sad
(*・)σσσ(*゜Д゜*) sad
óò sad
( ＾◡＾)っ✂╰⋃╯ sad
人人人ヾ( ;×o×)〃 人人人 sad
(///.-) sad
[ ± _ ± ] sad
༼;´༎ຶ ۝ ༎ຶ༽ cry, sad
(ʃ˘̩̩ε˘̩ƪ) cry, sad
┐('～`；)┌ sad, whatever
[#´Д`] sad
(●´⌓`●) sad
＠ノ" animal
(”)(”) animal, rabbit
/|\( ;,;)/|\ animal
ʕ⁎̯͡⁎ʔ༄ animal
<コ:彡 animal
O(∩_∩)O animal, happy, monkey
ʕ•̫͡•ʕ*̫͡*ʕ•͓͡•ʔ-̫͡-ʕ•̫͡•ʔ*̫͡*ʔ animal, bear, fun
3:*) animal
(ू ͒•‧̫•ू⑅ ͒) animal, cat
⸜(ᶿ᷇ധᶿ᷆)⸝ animal
(=˘ϖ˘=) animal, rabbit
(ृʾ́꒳ʿ̀ ृ　)ु animal, cat
ʕ　·ᴥ·ʔ　ʕ·ᴥ·　ʔ animal, bear
(〠_〠) stare
( ఠ ⚇̭ ఠ ) love
(   ° ᴗ°)~ð  (/❛o❛\) love
웃❤유 love
し(*・∀・)／♡＼(・∀・*) /// love, happy
ೖ(σ̑˽σ̑)ೖ love, stare
(๑╹ڡ╹)╭ ～ ♡ love
*⁂((✪⥎✪))⁂* love
(ɔ˘з˘)ɔ love
(*°∀°)=<3 love
\|°▿▿▿▿°|/ happy
(●°u°●)​ 」 fun, happy, wave
╮ (. ❛ ᴗ ❛.) ╭ happy, whatever
=＾● ⋏ ●＾= animal, cat
~=[,,_,,]:3 animal, cat, fun
(=^ェ^=) animal, cat, happy
(・ω・) animal, stare
(・3・) animal, stare
(・ε・) animal, stare
ʕ •ᴥ•ʔ animal, bear
人◕ ‿‿ ◕人 animal
( ́・ω・`) animal, pig, stare
(｀◔ ω ◔´) animal, pig
<º))))>< animal, sea creature
<(-'.'-)> animal
(V) (°,,,,°) (V) animal
(◕〝◕) stare
¯\_(⌣̯̀⌣́)_/¯ whatever
(。♋‸♋｡) confused
| (• ◡•)| (❍ᴥ❍ʋ) fun, happy
└[∵┌]└[ ∵ ]┘[┐∵]┘ fun, happy
(^__^)v fun, happy
（。々°） fun
（°々。） fun
(◐‿◑)﻿ crazy, fun, happy
✌(-‿-)✌ fun, happy
ლ(o◡oლ)﻿﻿ fun, happy
(ﾉ^_^)ﾉ fun, happy
(ノ・∀・)ノ fun, happy
＼(＾O＾)／ fun, happy
(ó ì_í)=óò=(ì_í ò) fun
ヽ(^o^)ρ┳┻┳°σ(^o^)/ fun
(>'.')>=O____l_*__O=<('.'<) fun
(ˆڡˆ)v fun, happy
♪┏(・o･)┛♪┗ ( ･o･) ┓♪ fun, music
-(ˆ▿ˆ)/ \(ˆ▿ˆ)- fun
ლ(ಠ益ಠლ) troll
(ÒДÓױ) angry
(⌯⚈ै〰̇⚈ै) stare, happy
(• ε •) stare
┌( ಠ_ಠ)┘ stare
( Ո‿Ո) happy
( ⧉ ⦣ ⧉ ) confused
┐(´-｀)┌ whatever
┐( ˘_˘)┌ whatever
¯\_(シ)_/¯ whatever
¯\(º_o)/¯ whatever
(⊙＿⊙') stare
(•̯͡.•̯͡)‎​ stare
•(ㅅ)• bear
◦°˚\(*❛‿❛)/˚°◦ happy
ೖ(⑅σ̑ᴗσ̑)ೖ write, happy
(┛^_^)┛彡<ǝlqɐʇ> table flip
