Ⓤ Circled Latin Capital Letter U
Ⓥ Circled Latin Capital Letter V
Ⓦ Circled Latin Capital Letter W
Ⓧ Circled Latin Capital Letter X
Ⓨ Circled Latin Capital Letter Y
Ⓩ Circled Latin Capital Letter Z
ⓐ Circled Latin Small Letter A
ⓑ Circled Latin Small Letter B
ⓒ Circled Latin Small Letter C
ⓓ Circled Latin Small Letter D
ⓔ Circled Latin Small Letter E
ⓕ Circled Latin Small Letter F
ⓖ Circled Latin Small Letter G
ⓗ Circled Latin Small Letter H
ⓘ Circled Latin Small Letter I
ⓙ Circled Latin Small Letter J
ⓚ Circled Latin Small Letter K
ⓛ Circled Latin Small Letter L
ⓜ Circled Latin Small Letter M
ⓝ Circled Latin Small Letter N
ⓞ Circled Latin Small Letter O
ⓟ Circled Latin Small Letter P
ⓠ Circled Latin Small Letter Q
ⓡ Circled Latin Small Letter R
ⓢ Circled Latin Small Letter S
ⓣ Circled Latin Small Letter T
ⓤ Circled Latin Small Letter U
ⓥ Circled Latin Small Letter V
ⓦ Circled Latin Small Letter W
ⓧ Circled Latin Small Letter X
ⓨ Circled Latin Small Letter Y
ⓩ Circled Latin Small Letter Z
⓪ Circled Digit Zero
⓫ Negative Circled Number Eleven
⓬ Negative Circled Number Twelve
⓭ Negative Circled Number Thirteen
⓮ Negative Circled Number Fourteen
⓯ Negative Circled Number Fifteen
⓰ Negative Circled Number Sixteen
⓱ Negative Circled Number Seventeen
⓲ Negative Circled Number Eighteen
⓳ Negative Circled Number Nineteen
⓴ Negative Circled Number Twenty
⓵ Double Circled Digit One
⓶ Double Circled Digit Two
⓷ Double Circled Digit Three
⓸ Double Circled Digit Four
⓹ Double Circled Digit Five
⓺ Double Circled Digit Six
⓻ Double Circled Digit Seven
⓼ Double Circled Digit Eight
⓽ Double Circled Digit Nine
⓾ Double Circled Number Ten
⓿ Negative Circled Digit Zero
