𐞀 Modifier Letter Small Capital Aa
𐞁 Modifier Letter Superscript Triangular Colon
𐞂 Modifier Letter Superscript Half Triangular Colon
𐞃 Modifier Letter Small Ae
𐞄 Modifier Letter Small Capital B
𐞅 Modifier Letter Small B With Hook
𐞇 Modifier Letter Small Dz Digraph
𐞈 Modifier Letter Small Dz Digraph With Retroflex Hook
𐞉 Modifier Letter Small Dz Digraph With Curl
𐞊 Modifier Letter Small Dezh Digraph
𐞋 Modifier Letter Small D With Tail
𐞌 Modifier Letter Small D With Hook
𐞍 Modifier Letter Small D With Hook And Tail
𐞎 Modifier Letter Small Reversed E
𐞏 Modifier Letter Small Closed Reversed Open E
𐞐 Modifier Letter Small Feng Digraph
𐞑 Modifier Letter Small Rams Horn
𐞒 Modifier Letter Small Capital G
𐞓 Modifier Letter Small G With Hook
𐞔 Modifier Letter Small Capital G With Hook
𐞕 Modifier Letter Small H With Stroke
𐞖 Modifier Letter Small Capital H
𐞗 Modifier Letter Small Heng With Hook
𐞘 Modifier Letter Small Dotless J With Stroke And Hook
𐞙 Modifier Letter Small Ls Digraph
𐞚 Modifier Letter Small Lz Digraph
𐞛 Modifier Letter Small L With Belt
𐞜 Modifier Letter Small Capital L With Belt
𐞝 Modifier Letter Small L With Retroflex Hook And Belt
𐞞 Modifier Letter Small Lezh
𐞟 Modifier Letter Small Lezh With Retroflex Hook
𐞠 Modifier Letter Small Turned Y
𐞡 Modifier Letter Small Turned Y With Belt
𐞢 Modifier Letter Small O With Stroke
𐞣 Modifier Letter Small Capital Oe
𐞤 Modifier Letter Small Closed Omega
𐞥 Modifier Letter Small Q
𐞦 Modifier Letter Small Turned R With Long Leg
𐞧 Modifier Letter Small Turned R With Long Leg And Retroflex Hook
𐞨 Modifier Letter Small R With Tail
𐞩 Modifier Letter Small R With Fishhook
𐞪 Modifier Letter Small Capital R
𐞫 Modifier Letter Small Tc Digraph With Curl
𐞬 Modifier Letter Small Ts Digraph
𐞭 Modifier Letter Small Ts Digraph With Retroflex Hook
𐞮 Modifier Letter Small Tesh Digraph
𐞯 Modifier Letter Small T With Retroflex Hook
𐞰 Modifier Letter Small V With Right Hook
𐞲 Modifier Letter Small Capital Y
𐞳 Modifier Letter Glottal Stop With Stroke
𐞴 Modifier Letter Reversed Glottal Stop With Stroke
𐞵 Modifier Letter Bilabial Click
𐞶 Modifier Letter Dental Click
𐞷 Modifier Letter Lateral Click
𐞸 Modifier Letter Alveolar Click
𐞹 Modifier Letter Retroflex Click With Retroflex Hook
𐞺 Modifier Letter Small S With Curl
