ᲀ Cyrillic Small Letter Rounded Ve
ᲁ Cyrillic Small Letter Long-Legged De
ᲂ Cyrillic Small Letter Narrow O
ᲃ Cyrillic Small Letter Wide Es
ᲄ Cyrillic Small Letter Tall Te
ᲅ Cyrillic Small Letter Three-Legged Te
ᲆ Cyrillic Small Letter Tall Hard Sign
ᲇ Cyrillic Small Letter Tall Yat
ᲈ Cyrillic Small Letter Unblended Uk
