𒗄 Cuneiform Numeric Sign Seven N02
𒗅 Cuneiform Numeric Sign Eight N02
𒗆 Cuneiform Numeric Sign Nine N02
𒗇 Cuneiform Numeric Sign One N15
𒗈 Cuneiform Numeric Sign Two N15
𒗉 Cuneiform Numeric Sign Three N15
𒗊 Cuneiform Numeric Sign Four N15
𒗋 Cuneiform Numeric Sign Five N15
𒗌 Cuneiform Numeric Sign One N35
𒗍 Cuneiform Numeric Sign Two N35
𒗎 Cuneiform Numeric Sign Three N35
𒗏 Cuneiform Numeric Sign Four N35
𒗐 Cuneiform Numeric Sign Five N35
𒗑 Cuneiform Numeric Sign One N06
𒗒 Cuneiform Numeric Sign Two N06
𒗓 Cuneiform Numeric Sign Three N06
𒗔 Cuneiform Numeric Sign Four N06
𒗕 Cuneiform Numeric Sign Five N06
𒗖 Cuneiform Numeric Sign Six N06
𒗗 Cuneiform Numeric Sign Seven N06
𒗘 Cuneiform Numeric Sign Eight N06
𒗙 Cuneiform Numeric Sign Nine N06
𒗚 Cuneiform Numeric Sign One N21
𒗛 Cuneiform Numeric Sign Two N21
𒗜 Cuneiform Numeric Sign Three N21
𒗝 Cuneiform Numeric Sign Four N21
𒗞 Cuneiform Numeric Sign Five N21
𒗟 Cuneiform Numeric Sign One N38
𒗠 Cuneiform Numeric Sign One N52
𒗡 Cuneiform Numeric Sign Two N52
𒗢 Cuneiform Numeric Sign Three N52
𒗣 Cuneiform Numeric Sign Four N52
𒗤 Cuneiform Numeric Sign Five N52
𒗥 Cuneiform Numeric Sign Six N52
𒗦 Cuneiform Numeric Sign Seven N52
𒗧 Cuneiform Numeric Sign Eight N52
𒗨 Cuneiform Numeric Sign Nine N52
𒗩 Cuneiform Numeric Sign One N60
𒗪 Cuneiform Numeric Sign One N24A
𒗫 Cuneiform Numeric Sign One N40
𒗬 Cuneiform Numeric Sign Two N40
𒗭 Cuneiform Numeric Sign Three N40
𒗮 Cuneiform Numeric Sign Four N40
𒗯 Cuneiform Numeric Sign One N03
𒗰 Cuneiform Numeric Sign Two N03
𒗱 Cuneiform Numeric Sign Three N03
𒗲 Cuneiform Numeric Sign Four N03
𒗳 Cuneiform Numeric Sign Five N03
𒗴 Cuneiform Numeric Sign One N18
𒗵 Cuneiform Numeric Sign Two N18
𒗶 Cuneiform Numeric Sign Three N18
𒗷 Cuneiform Numeric Sign Four N18
𒗸 Cuneiform Numeric Sign Five N18
𒗹 Cuneiform Numeric Sign Six N18
𒗺 Cuneiform Numeric Sign Seven N18
𒗻 Cuneiform Numeric Sign Eight N18
𒗼 Cuneiform Numeric Sign Nine N18
𒗽 Cuneiform Numeric Sign One N45A
𒗾 Cuneiform Numeric Sign One N24B
𒗿 Cuneiform Numeric Sign One N26B
𒘀 Cuneiform Numeric Sign One N28B
𒘁 Cuneiform Numeric Sign One N29Ab
𒘂 Cuneiform Numeric Sign One N41
𒘃 Cuneiform Numeric Sign Two N41
𒘄 Cuneiform Numeric Sign Three N41
𒘅 Cuneiform Numeric Sign Four N41
𒘆 Cuneiform Numeric Sign One N04
𒘇 Cuneiform Numeric Sign Two N04
𒘈 Cuneiform Numeric Sign Three N04
𒘉 Cuneiform Numeric Sign Four N04
𒘊 Cuneiform Numeric Sign Five N04
𒘋 Cuneiform Numeric Sign One N19
𒘌 Cuneiform Numeric Sign Two N19
𒘍 Cuneiform Numeric Sign Three N19
𒘎 Cuneiform Numeric Sign Four N19
𒘏 Cuneiform Numeric Sign Five N19
𒘐 Cuneiform Numeric Sign Six N19
𒘑 Cuneiform Numeric Sign Seven N19
𒘒 Cuneiform Numeric Sign Eight N19
𒘓 Cuneiform Numeric Sign Nine N19
𒘔 Cuneiform Numeric Sign One N46
𒘕 Cuneiform Numeric Sign Two N46
𒘖 Cuneiform Numeric Sign One N36
𒘗 Cuneiform Numeric Sign Two N36
𒘘 Cuneiform Numeric Sign Three N36
𒘙 Cuneiform Numeric Sign Four N36
𒘚 Cuneiform Numeric Sign Five N36
𒘛 Cuneiform Numeric Sign Six N36
𒘜 Cuneiform Numeric Sign Seven N36
𒘝 Cuneiform Numeric Sign Eight N36
𒘞 Cuneiform Numeric Sign Nine N36
𒘟 Cuneiform Numeric Sign One N49
𒘠 Cuneiform Numeric Sign Two N49
𒘡 Cuneiform Numeric Sign Three N49
𒘢 Cuneiform Numeric Sign Four N49
𒘣 Cuneiform Numeric Sign One N25
𒘤 Cuneiform Numeric Sign One N27
𒘥 Cuneiform Numeric Sign One N28C
𒘦 Cuneiform Numeric Sign One N29Ac
𒘧 Cuneiform Numeric Sign One N30Ac
𒘨 Cuneiform Numeric Sign One N30Cc
𒘩 Cuneiform Numeric Sign One N42A
𒘪 Cuneiform Numeric Sign Two N42A
𒘫 Cuneiform Numeric Sign Three N42A
𒘬 Cuneiform Numeric Sign Four N42A
𒘭 Cuneiform Numeric Sign One N42B
𒘮 Cuneiform Numeric Sign Two N42B
𒘯 Cuneiform Numeric Sign Three N42B
𒘰 Cuneiform Numeric Sign Four N42B
𒘱 Cuneiform Numeric Sign One N05
𒘲 Cuneiform Numeric Sign Two N05
𒘳 Cuneiform Numeric Sign Three N05
𒘴 Cuneiform Numeric Sign Four N05
𒘵 Cuneiform Numeric Sign Five N05
𒘶 Cuneiform Numeric Sign One N20
𒘷 Cuneiform Numeric Sign Two N20
𒘸 Cuneiform Numeric Sign Three N20
𒘹 Cuneiform Numeric Sign Four N20
𒘺 Cuneiform Numeric Sign Five N20
𒘻 Cuneiform Numeric Sign Six N20
