Ⱡ Latin Capital Letter L With Double Bar
ⱡ Latin Small Letter L With Double Bar
Ɫ Latin Capital Letter L With Middle Tilde
Ᵽ Latin Capital Letter P With Stroke
Ɽ Latin Capital Letter R With Tail
ⱥ Latin Small Letter A With Stroke
ⱦ Latin Small Letter T With Diagonal Stroke
Ⱨ Latin Capital Letter H With Descender
ⱨ Latin Small Letter H With Descender
Ⱪ Latin Capital Letter K With Descender
ⱪ Latin Small Letter K With Descender
Ⱬ Latin Capital Letter Z With Descender
ⱬ Latin Small Letter Z With Descender
Ɑ Latin Capital Letter Alpha
Ɱ Latin Capital Letter M With Hook
Ɐ Latin Capital Letter Turned A
Ɒ Latin Capital Letter Turned Alpha
ⱱ Latin Small Letter V With Right Hook
Ⱳ Latin Capital Letter W With Hook
ⱳ Latin Small Letter W With Hook
ⱴ Latin Small Letter V With Curl
Ⱶ Latin Capital Letter Half H
ⱶ Latin Small Letter Half H
ⱷ Latin Small Letter Tailless Phi
ⱸ Latin Small Letter E With Notch
ⱹ Latin Small Letter Turned R With Tail
ⱺ Latin Small Letter O With Low Ring Inside
ⱻ Latin Letter Small Capital Turned E
ⱼ Latin Subscript Small Letter J
ⱽ Modifier Letter Capital V
Ȿ Latin Capital Letter S With Swash Tail
Ɀ Latin Capital Letter Z With Swash Tail
