Ⳓ Coptic Capital Letter Old Coptic Hei
ⳕ Coptic Small Letter Old Coptic Hat
Ⳕ Coptic Capital Letter Old Coptic Hat
ϫ Coptic Small Letter Gangia
Ϫ Coptic Capital Letter Gangia
ⳮ Coptic Small Letter Cryptogrammic Gangia
Ⳮ Coptic Capital Letter Cryptogrammic Gangia
ⳗ Coptic Small Letter Old Coptic Gangia
Ⳗ Coptic Capital Letter Old Coptic Gangia
ϭ Coptic Small Letter Shima
Ϭ Coptic Capital Letter Shima
ⳙ Coptic Small Letter Old Coptic Dja
Ⳙ Coptic Capital Letter Old Coptic Dja
ⳛ Coptic Small Letter Old Coptic Shima
Ⳛ Coptic Capital Letter Old Coptic Shima
ⳝ Coptic Small Letter Old Nubian Shima
Ⳝ Coptic Capital Letter Old Nubian Shima
ϯ Coptic Small Letter Dei
Ϯ Coptic Capital Letter Dei
ⲳ Coptic Small Letter Dialect-P Alef
Ⲳ Coptic Capital Letter Dialect-P Alef
ⲵ Coptic Small Letter Old Coptic Ain
Ⲵ Coptic Capital Letter Old Coptic Ain
ⳟ Coptic Small Letter Old Nubian Ngi
Ⳟ Coptic Capital Letter Old Nubian Ngi
ⳡ Coptic Small Letter Old Nubian Nyi
Ⳡ Coptic Capital Letter Old Nubian Nyi
ⳣ Coptic Small Letter Old Nubian Wau
Ⳣ Coptic Capital Letter Old Nubian Wau
