₠ Euro-Currency Sign
₡ Colon Sign
₢ Cruzeiro Sign
₣ French Franc Sign
₤ Lira Sign
₥ Mill Sign
₦ Naira Sign
₧ Peseta Sign
₨ Rupee Sign
₩ Won Sign
₪ New Sheqel Sign
₫ Dong Sign
€ Euro Sign
₭ Kip Sign
₮ Tugrik Sign
₯ Drachma Sign
₰ German Penny Sign
₱ Peso Sign
₲ Guarani Sign
₳ Austral Sign
₴ Hryvnia Sign
₵ Cedi Sign
₶ Livre Tournois Sign
₷ Spesmilo Sign
₸ Tenge Sign
₹ Indian Rupee Sign
₺ Turkish Lira Sign
₻ Nordic Mark Sign
₼ Manat Sign
₽ Ruble Sign
₾ Lari Sign
₿ Bitcoin Sign
⃀ Som Sign
