😀 grinning face <small>(face, grin)</small>
😃 grinning face with big eyes <small>(face, mouth, open, smile)</small>
😄 grinning face with smiling eyes <small>(eye, face, mouth, open, smile)</small>
😁 beaming face with smiling eyes <small>(eye, face, grin, smile)</small>
😆 grinning squinting face <small>(face, laugh, mouth, satisfied, smile)</small>
😅 grinning face with sweat <small>(cold, face, open, smile, sweat)</small>
🤣 rolling on the floor laughing <small>(face, floor, laugh, rolling)</small>
😂 face with tears of joy <small>(face, joy, laugh, tear)</small>
🙂 slightly smiling face <small>(face, smile)</small>
🙃 upside-down face <small>(face, upside-down)</small>
🫠 melting face
😉 winking face <small>(face, wink)</small>
😊 smiling face with smiling eyes <small>(blush, eye, face, smile)</small>
😇 smiling face with halo <small>(angel, face, fantasy, halo, innocent)</small>
🥰 smiling face with hearts <small>(adore, crush, hearts, in love)</small>
😍 smiling face with heart-eyes <small>(eye, face, love, smile)</small>
🤩 star-struck <small>(eyes, face, grinning, star)</small>
😘 face blowing a kiss <small>(face, kiss)</small>
😗 kissing face <small>(face, kiss)</small>
☺ smiling face <small>(face, outlined, relaxed, smile)</small>
😚 kissing face with closed eyes <small>(closed, eye, face, kiss)</small>
😙 kissing face with smiling eyes <small>(eye, face, kiss, smile)</small>
🥲 smiling face with tear <small>(grateful, proud, relieved, smiling, tear, touched)</small>
😋 face savoring food <small>(delicious, face, savouring, smile, yum)</small>
😛 face with tongue <small>(face, tongue)</small>
😜 winking face with tongue <small>(eye, face, joke, tongue, wink)</small>
🤪 zany face <small>(eye, goofy, large, small)</small>
😝 squinting face with tongue <small>(eye, face, horrible, taste, tongue)</small>
🤑 money-mouth face <small>(face, money, mouth)</small>
🤗 smiling face with open hands <small>(face, hug, hugging)</small>
🤭 face with hand over mouth <small>(whoops)</small>
🫢 face with open eyes and hand over mouth
🫣 face with peeking eye
🤫 shushing face <small>(quiet, shush)</small>
🤔 thinking face <small>(face, thinking)</small>
🫡 saluting face
🤐 zipper-mouth face <small>(face, mouth, zipper)</small>
🤨 face with raised eyebrow <small>(distrust, skeptic)</small>
😐 neutral face <small>(deadpan, face, meh, neutral)</small>
😑 expressionless face <small>(expressionless, face, inexpressive, meh, unexpressive)</small>
😶 face without mouth <small>(face, mouth, quiet, silent)</small>
🫥 dotted line face
😶‍🌫️ face in clouds
😏 smirking face <small>(face, smirk)</small>
😒 unamused face <small>(face, unamused, unhappy)</small>
🙄 face with rolling eyes <small>(eyeroll, eyes, face, rolling)</small>
😬 grimacing face <small>(face, grimace)</small>
😮‍💨 face exhaling
🤥 lying face <small>(face, lie, pinocchio)</small>
😌 relieved face <small>(face, relieved)</small>
😔 pensive face <small>(dejected, face, pensive)</small>
😪 sleepy face <small>(face, sleep)</small>
🤤 drooling face <small>(drooling, face)</small>
😴 sleeping face <small>(face, sleep, zzz)</small>
😷 face with medical mask <small>(cold, doctor, face, mask, sick)</small>
🤒 face with thermometer <small>(face, ill, sick, thermometer)</small>
🤕 face with head-bandage <small>(bandage, face, hurt, injury)</small>
🤢 nauseated face <small>(face, nauseated, vomit)</small>
🤮 face vomiting <small>(sick, vomit)</small>
🤧 sneezing face <small>(face, gesundheit, sneeze)</small>
🥵 hot face <small>(feverish, heat stroke, hot, red-faced, sweating)</small>
🥶 cold face <small>(blue-faced, cold, freezing, frostbite, icicles)</small>
🥴 woozy face <small>(dizzy, intoxicated, tipsy, uneven eyes, wavy mouth)</small>
😵 face with crossed-out eyes <small>(dizzy, face)</small>
😵‍💫 face with spiral eyes
🤯 exploding head <small>(mind blown, shocked)</small>
🤠 cowboy hat face <small>(cowboy, cowgirl, face, hat)</small>
🥳 partying face <small>(celebration, hat, horn, party)</small>
🥸 disguised face <small>(disguise, face, glasses, incognito, nose)</small>
😎 smiling face with sunglasses <small>(bright, cool, face, sun, sunglasses)</small>
🤓 nerd face <small>(face, geek, nerd)</small>
🧐 face with monocle <small>(stuffy)</small>
😕 confused face <small>(confused, face, meh)</small>
🫤 face with diagonal mouth
😟 worried face <small>(face, worried)</small>
🙁 slightly frowning face <small>(face, frown)</small>
☹ frowning face <small>(face, frown)</small>
😮 face with open mouth <small>(face, mouth, open, sympathy)</small>
😯 hushed face <small>(face, hushed, stunned, surprised)</small>
😲 astonished face <small>(astonished, face, shocked, totally)</small>
😳 flushed face <small>(dazed, face, flushed)</small>
🥺 pleading face <small>(begging, mercy, puppy eyes)</small>
🥹 face holding back tears
😦 frowning face with open mouth <small>(face, frown, mouth, open)</small>
😧 anguished face <small>(anguished, face)</small>
😨 fearful face <small>(face, fear, fearful, scared)</small>
😰 anxious face with sweat <small>(blue, cold, face, rushed, sweat)</small>
😥 sad but relieved face <small>(disappointed, face, relieved, whew)</small>
😢 crying face <small>(cry, face, sad, tear)</small>
😭 loudly crying face <small>(cry, face, sad, sob, tear)</small>
😱 face screaming in fear <small>(face, fear, munch, scared, scream)</small>
😖 confounded face <small>(confounded, face)</small>
😣 persevering face <small>(face, persevere)</small>
😞 disappointed face <small>(disappointed, face)</small>
😓 downcast face with sweat <small>(cold, face, sweat)</small>
😩 weary face <small>(face, tired, weary)</small>
😫 tired face <small>(face, tired)</small>
🥱 yawning face <small>(bored, tired, yawn)</small>
😤 face with steam from nose <small>(face, triumph, won)</small>
😡 pouting face <small>(angry, face, mad, pouting, rage, red)</small>
😠 angry face <small>(angry, face, mad)</small>
🤬 face with symbols on mouth <small>(swearing)</small>
😈 smiling face with horns <small>(face, fairy tale, fantasy, horns, smile)</small>
👿 angry face with horns <small>(demon, devil, face, fantasy, imp)</small>
💀 skull <small>(death, face, fairy tale, monster)</small>
☠ skull and crossbones <small>(crossbones, death, face, monster, skull)</small>
💩 pile of poo <small>(dung, face, monster, poo, poop)</small>
🤡 clown face <small>(clown, face)</small>
👹 ogre <small>(creature, face, fairy tale, fantasy, monster)</small>
👺 goblin <small>(creature, face, fairy tale, fantasy, monster)</small>
👻 ghost <small>(creature, face, fairy tale, fantasy, monster)</small>
